day,profit,degradation,net,adapted,disagreement,nll,nll_post
0,1.6835788285358488,0.944876988754682,0.7387018397811669,1.0,0.007589599648251229,-22.936960220336914,-12.696834564208984
1,4.519589078973934e-06,0.5022840351129196,-0.5022795155238406,1.0,0.0082890960219338,79.39743041992188,-50.358802795410156
2,-2.461125549690763,1.5940355062746352,-4.0551610559653986,1.0,0.009043235206682659,-46.31818389892578,-72.68360900878906
3,4.328043928652729,1.7632205295355747,2.564823399117154,1.0,0.025239093389816992,-80.59032440185547,-74.24638366699219
4,4.669229924032036e-06,0.5022839034856698,-0.5022792342557457,1.0,0.014469567375996034,-86.04853057861328,-75.1001968383789
5,-0.004090406192676388,0.5131376713260947,-0.5172280775187711,1.0,0.03308949865883759,-75.54308319091797,-86.83512115478516
6,-2.1678529214453763,2.0802708947905164,-4.248123816235893,1.0,0.020828198111396513,-29.037395477294922,-53.00335693359375
7,3.9999653995631324,1.6616157766250448,2.338349622938088,1.0,0.025406416842643994,-72.49615478515625,-83.41288757324219
8,4.861923007966192e-06,0.502283790026757,-0.5022789281037491,1.0,0.013385604571646961,-75.73604583740234,-77.0465316772461
9,-0.9568881401099804,2.291464310959077,-3.2483524510690573,1.0,0.008455173209693122,-77.57695007324219,-74.3592758178711
10,2.566309229789457,1.7370764427605794,0.8292327870288778,1.0,0.014520099077512607,101.84632110595703,-49.21527862548828
11,4.855160311631704e-06,0.5022837536287296,-0.5022788984684179,1.0,0.04231290665105314,-70.8843765258789,-75.57225799560547
12,-4.9017755133519305,2.445716395928856,-7.347491909280786,1.0,0.026278125146431113,-73.18283081054688,-88.13619995117188
13,3.8714623836889355,1.652278469452236,2.2191839142366994,1.0,0.018694475834954528,390.70892333984375,-43.55646514892578
14,4.931864393538012e-06,0.5022837492932862,-0.5022788174288927,1.0,0.03704961750282183,-80.6676254272461,-83.93590545654297
15,-0.023121602582745506,0.627575095164675,-0.6506966977474206,1.0,0.01982488484033518,-72.37030792236328,-73.88774108886719
16,-0.05190472630101912,0.694639796469504,-0.7465445227705232,1.0,0.014828570944046512,-75.77010345458984,-72.6562728881836
17,-0.08908360622986564,0.6318888006956782,-0.7209724069255439,1.0,0.017125824386559657,-79.82890319824219,-79.43939208984375
18,-0.07116423055758316,0.8693178467421752,-0.9404820772997583,1.0,0.01400732839511367,-84.1971664428711,-83.6113052368164
19,-0.12097833630121224,1.2499715000305716,-1.3709498363317838,1.0,0.012786849340221604,-85.50543212890625,-86.681640625
20,5.262371741850615e-06,0.50228385774655,-0.5022785953748082,1.0,0.02497673987509123,-82.974853515625,-88.23330688476562
21,-0.20269537646290034,1.4460704612288142,-1.6487658376917145,1.0,0.013771935735289606,-85.32670593261719,-79.22472381591797
22,-0.10070598463445951,0.6862058024706451,-0.7869117871051046,1.0,0.021059198528728274,-75.46479034423828,-72.62266540527344
23,-0.18504550942049156,0.8066297343403718,-0.9916752437608634,1.0,0.010459818847025884,-76.02565002441406,-83.65978240966797
24,-0.44778515829002075,1.9642840435843238,-2.4120692018743446,1.0,0.015275662982621783,-89.73306274414062,-88.51700592041016
25,-0.3450629354488507,1.5215007160570893,-1.86656365150594,1.0,0.011897242551762098,-89.45381927490234,-92.9464111328125
26,-5.134970342298437,3.5571635576382885,-8.692133899936724,1.0,0.009653069413826468,-80.72396087646484,-88.09562683105469
27,7.821536064950574,4.2378774374574615,3.5836586274931124,1.0,0.02125118612565671,-49.249488830566406,-51.69508361816406
28,-0.3513254685778753,1.7150972139769411,-2.0664226825548164,1.0,0.0225149925560021,-75.46928405761719,-87.63224029541016
29,0.7474745249851693,2.2986183471758217,-1.5511438221906524,1.0,0.007286267351209041,-81.38845825195312,-87.3354721069336
30,-0.1747916126378516,0.918533328654753,-1.0933249412926047,1.0,0.013605594088113787,-74.76567840576172,-72.61463928222656
31,0.04438756852705916,5.374867623829028,-5.330480055301969,1.0,0.007897475527065384,156.08486938476562,2.1683053970336914
32,2.2733636867438305,3.3972379992472055,-1.123874312503375,1.0,0.020584859510148195,4520.25390625,-48.73284149169922
33,-0.001478734138769404,0.5063983096250047,-0.5078770437637741,1.0,0.033314204820698017,-72.01448059082031,-84.15975189208984
34,-4.120758722031301,3.894886486540708,-8.015645208572009,1.0,0.014190560265228275,6861.56103515625,-27.874839782714844
35,7.673364880201043,4.572632972654673,3.10073190754637,1.0,0.01458532859074109,135.5250701904297,-7.553828239440918
36,1.5357088655960136,1.0815748680155544,0.45413399758045925,1.0,0.014288100375664614,-74.62313842773438,-72.46492767333984
37,7.022572770241758e-06,0.5022837897055195,-0.5022767671327493,1.0,0.019994798428185943,-69.3679428100586,-65.79034423828125
38,-0.006873056948894208,0.5172288822931512,-0.5241019392420454,1.0,0.03981247407319966,-67.4113540649414,-71.11814880371094
39,6.6504206785654865e-06,0.5022838678232495,-0.5022772174025709,1.0,0.01654687867736176,-70.50114440917969,-77.41947174072266
40,0.228806861281131,1.0364940369968079,-0.8076871757156768,1.0,0.022156410640862507,-76.85067749023438,-77.44989013671875
41,-0.5172321726229896,1.3481805201638528,-1.8654126927868424,1.0,0.01970988680845634,-65.7632827758789,-69.30855560302734
42,-0.2991368071293596,1.1214881620017516,-1.4206249691311112,1.0,0.013839627057565014,-68.04007720947266,-83.80181884765625
43,-0.10088189332764227,0.8864710311318993,-0.9873529244595416,1.0,0.016799938502816015,-82.55014038085938,-67.7801513671875
44,-0.7309074403842768,0.9733629610445176,-1.7042704014287944,1.0,0.013116016374407157,-70.2289810180664,-73.42539978027344
45,0.0685480858683769,2.3535423574910674,-2.2849942716226908,1.0,0.010196649333291534,-40.54364776611328,-51.83711242675781
46,-2.2456768865657826,1.2795102423137126,-3.5251871288794954,1.0,0.02149359811255075,-61.95972442626953,-70.99378967285156
47,0.8370799535083093,1.981182563845878,-1.1441026103375687,1.0,0.012770631390993442,-81.82646942138672,-78.30086517333984
48,-0.245858081552846,2.0366566784172067,-2.2825147599700526,1.0,0.014105135167316991,-64.94695281982422,-77.77828216552734
49,0.4571472157303669,1.9490345773233433,-1.4918873615929764,1.0,0.026592281255058702,-80.7000732421875,-76.21955871582031
50,0.42011148159664724,1.9432710817932168,-1.5231596001965695,1.0,0.020877214532455807,-68.5218276977539,-72.18846893310547
51,0.31915150341538934,1.8694663968029515,-1.5503148933875621,1.0,0.01992280038487988,-74.17743682861328,-79.17447662353516
52,-0.1599237272171198,1.6261623422455473,-1.7860860694626672,1.0,0.01732486999035794,-79.70496368408203,-81.74293518066406
53,0.5389874593539993,2.0985376920102943,-1.5595502326562949,1.0,0.0069415610841457,-87.40055084228516,-91.89674377441406
54,0.7061957444343564,2.0007499623905898,-1.2945542179562333,1.0,0.011834730048351977,-81.55757904052734,-84.89515686035156
55,-0.09860842119165827,0.7279253436435716,-0.8265337648352299,1.0,0.012607436043464967,-88.03353881835938,-81.36717224121094
56,-0.002911059175940346,0.5055264943478232,-0.5084375535237635,1.0,0.009945395187176083,-84.7846450805664,-83.50289916992188
57,6.54692122264133e-06,0.5022837613543413,-0.5022772144331187,1.0,0.009019717489467395,-82.98469543457031,-84.02629089355469
58,6.999346504530973e-06,0.5022837663985426,-0.502276767052038,1.0,0.007426782938636189,-89.11454772949219,-88.68144226074219
59,6.823406761598106e-06,0.5022838132751348,-0.5022769898683732,1.0,0.008658387866743235,-83.57196807861328,-84.66719055175781
60,0.09205385640955666,0.8976483553338158,-0.8055944989242592,1.0,0.008858049289865742,-93.39936828613281,-95.80207824707031
61,0.15688418596393414,1.0811863500485408,-0.9243021640846066,1.0,0.00654901516136171,-96.21727752685547,-79.25789642333984
62,6.410228264182331e-06,0.5022839302830866,-0.5022775200548224,1.0,0.014036437642642544,-80.01160430908203,-94.4352035522461
63,0.2785685122653,0.8010211707325707,-0.5224526584672707,1.0,0.007407613950209208,-87.6777572631836,-89.86891174316406
64,-0.07713777074448142,0.8312837757299557,-0.9084215464744372,1.0,0.004849917823247749,-90.96826934814453,-92.55583953857422
65,6.343412462913462e-06,0.5022837835734951,-0.5022774401610323,1.0,0.005514281302732377,-86.8089828491211,-91.35652160644531
66,6.3175967022272864e-06,0.5022839118622734,-0.5022775942655712,1.0,0.0049031211560307585,-88.84988403320312,-90.10136413574219
67,-0.036733316286682076,0.5748818259696193,-0.6116151422563014,1.0,0.014014064840214896,-94.48014831542969,-93.80947875976562
68,-0.11484612767320888,0.6860665590152786,-0.8009126866884875,1.0,0.010533771409159808,-89.58253479003906,-91.86153411865234
69,65.75992027886022,2.110083838714512,63.64983644014571,1.0,0.004610411122360676,204.20361328125,-41.13044738769531
70,0.00040557350032891594,0.5259820035323607,-0.5255764300320318,1.0,0.02235263803856492,-47.226043701171875,-57.90430450439453
71,47.247722981752645,2.100480882327985,45.14724209942466,1.0,0.011021761334858405,-33.72459411621094,-60.64457702636719
72,46.92550145098199,2.032981636804876,44.89251981417711,1.0,0.017471431528547854,-12.370584487915039,-63.86012268066406
73,6.9861816355867665e-06,0.5022838500641854,-0.5022768638825498,1.0,0.01385235714810352,-69.74195861816406,-67.96133422851562
74,0.09891883578188493,0.7929659749885014,-0.6940471392066165,1.0,0.016951293698435968,-77.43762969970703,-78.89441680908203
75,-0.006178726875234522,1.0584601853017346,-1.064638912176969,1.0,0.007053121948555588,-89.9943618774414,-89.92647552490234
