day,profit,degradation,net,adapted,disagreement,nll,nll_post
0,0.5036513185216157,0.7848069435919852,-0.2811556250703695,1.0,0.01253592823585476,2733.715087890625,2547.59716796875
1,3.781110952960306e-06,0.5022838536090051,-0.5022800724980521,1.0,0.01039784191527257,185.76217651367188,-36.11705780029297
2,0.9612615814999783,2.1822354896720872,-1.220973908172109,1.0,0.014561000681038374,-55.02356719970703,-66.65888214111328
3,0.6797697270507703,2.827828981032029,-2.148059253981259,1.0,0.025645649522234065,21.11549949645996,-45.79578399658203
4,-0.7683960428461043,0.5938616293964833,-1.3622576722425876,1.0,0.03453397020925778,-66.57447052001953,-63.64759063720703
5,0.03761797705965925,0.8229974725633226,-0.7853794955036633,1.0,0.025446217466006144,-65.9364242553711,-71.30043029785156
6,0.2735416389142103,1.0267552069638162,-0.7532135680496059,1.0,0.015143684566268743,-77.78215026855469,-74.77774047851562
7,-3.694942356497588,1.9475300909005417,-5.64247244739813,1.0,0.022887784559961762,-72.43689727783203,-76.72447204589844
8,3.2188573137103678,1.598039437249846,1.6208178764605217,1.0,0.010482965974992339,-78.01272583007812,-80.99850463867188
9,0.27055383700212665,0.7835823812724662,-0.5130285442703395,1.0,0.013268877389137417,-82.5382308959961,-82.17845916748047
10,0.41508191368683334,2.009473019550792,-1.5943911058639586,1.0,0.05650021751970319,-76.26647186279297,-81.78594207763672
11,4.8250910005315345e-06,0.5022837690796742,-0.5022789439886737,1.0,0.008631972952313027,-82.36750030517578,-82.21479797363281
12,5.11757848732996e-06,0.5022837463388207,-0.5022786287603334,1.0,0.019363701184572726,-84.35114288330078,-87.22724151611328
13,-0.0931584370274096,0.5307591586025983,-0.6239175956300078,1.0,0.009777811300750085,-86.10521697998047,-85.95052337646484
14,-1.672998677217172,0.9315578889466158,-2.604556566163788,1.0,0.0065336315412982725,-79.97956085205078,-83.34686279296875
15,0.6773837720613559,2.1554604054791935,-1.4780766334178375,1.0,0.0038206606553294314,3839.1650390625,-49.158729553222656
16,-0.0319192713196883,4.350628942456031,-4.382548213775719,1.0,0.029406763785442463,-62.828369140625,-68.1717529296875
17,1.288020799813544,3.3212987914011087,-2.033277991587565,1.0,0.01628569955841738,355.2861328125,14.635128021240234
18,5.2398160412666395e-06,0.502283803756768,-0.5022785639407267,1.0,0.03138460284468435,-76.50186157226562,-79.59090423583984
19,5.371422751115837e-06,0.5022837795681497,-0.5022784081453986,1.0,0.010913129557166055,-74.1942367553711,-68.92524719238281
20,-0.04041394078235402,0.6101709552278792,-0.6505848960102333,1.0,0.013309009009389994,-73.41297149658203,-79.33229064941406
21,5.5783852240194695e-06,0.5022838297806776,-0.5022782513954537,1.0,0.011379636836368043,-79.81097412109375,-86.67815399169922
22,5.708180602831578e-06,0.5022838468030274,-0.5022781386224245,1.0,0.010084555894969408,-85.23164367675781,-95.60025787353516
23,5.247833557989427e-06,0.5022838042429919,-0.5022785564094339,1.0,0.028115655530228073,-68.55838012695312,-71.6549301147461
24,-0.07303830464045603,0.6520338215519375,-0.7250721261923935,1.0,0.023682928521417537,-75.83428192138672,-79.76708221435547
25,5.493036575020056e-06,0.5022838418478629,-0.5022783488112879,1.0,0.026007919893873483,-81.55030059814453,-78.72677612304688
26,5.542895471904041e-06,0.5022838257232978,-0.5022782828278258,1.0,0.01507801364382969,-82.80892181396484,-83.98362731933594
27,5.321127311040004e-06,0.50228384258807,-0.502278521460759,1.0,0.013935631282411478,-75.31304931640625,-87.35352325439453
28,5.272271271662009e-06,0.5022838177784725,-0.5022785455072009,1.0,0.01623793627369569,-75.86111450195312,-80.8977279663086
29,5.508079088973358e-06,0.5022838339971568,-0.5022783259180679,1.0,0.005199963461416607,-91.14515686035156,-90.46196746826172
30,0.08462404059928195,1.8850358722768257,-1.8004118316775437,1.0,0.02919769791547774,-67.90998840332031,-74.49308013916016
31,1.9848449913241386,2.281066224539139,-0.29622123321500027,1.0,0.017594884363385136,-42.89720153808594,-55.84784698486328
32,0.12779581079984034,0.6196841295462214,-0.49188831874638106,1.0,0.017097874951240474,-78.68025207519531,-85.26766967773438
33,-0.007534694010715064,0.67839668600496,-0.685931380015675,1.0,0.010515229871462611,-86.31732177734375,-86.4014663696289
34,-0.0024013504072480617,0.5193523732629228,-0.5217537236701709,1.0,0.011091032764303893,-94.01217651367188,-94.87974548339844
35,-0.17219804003590042,0.8491643358073994,-1.0213623758432997,1.0,0.008576446404708516,-93.03999328613281,-93.91183471679688
36,5.789739779822534e-06,0.5022838501946123,-0.5022780604548325,1.0,0.007471331896925549,-95.83040618896484,-97.89019775390625
37,5.696898890845789e-06,0.5022838425737478,-0.502278145674857,1.0,0.017329570344963175,-79.59222412109375,-87.21441650390625
38,-0.06624167697291251,0.6330601650872926,-0.6993018420602051,1.0,0.019419563813647667,-87.41187286376953,-85.0938491821289
39,-0.11695741562589092,1.112593899241287,-1.229551314867178,1.0,0.006892740479502339,-87.0102767944336,-86.69855499267578
40,0.004700901195022302,1.101277248205457,-1.0965763470104346,1.0,0.009775461813479916,-69.1651840209961,-85.16937255859375
41,-0.014819494969225796,0.5298077954437191,-0.5446272904129449,1.0,0.0043583757829825315,-81.38847351074219,-80.8541030883789
42,-0.013676348385823678,0.6518650441874835,-0.6655413925733071,1.0,0.0061537442891657045,-92.12454986572266,-93.96959686279297
43,-0.019659523319565733,0.5559799242552392,-0.575639447574805,1.0,0.005587501297050171,-81.20594787597656,-83.95724487304688
44,-0.0031184076084057382,0.5179885697782456,-0.5211069773866513,1.0,0.01797020570635401,-82.07035064697266,-80.86621856689453
45,-0.07021019496598986,0.6960597599704488,-0.7662699549364387,1.0,0.012811497995821272,-73.4886474609375,-80.696044921875
46,-0.05592956569409677,0.6762842341797286,-0.7322137998738254,1.0,0.0077545664749409686,-93.6052474975586,-96.37093353271484
47,-0.033071691447411365,0.5834651661744888,-0.6165368576219002,1.0,0.005061871839822364,-59.9981689453125,-57.096893310546875
48,4.932337697898393e-06,0.5022838689348356,-0.5022789365971376,1.0,0.0075192315381017215,-86.87477111816406,-86.0420150756836
49,-0.06927207621016275,0.6638808948686681,-0.7331529710788308,1.0,0.029194211002562333,-86.52461242675781,-91.26252746582031
50,5.2980624586622105e-06,0.5022838283242419,-0.5022785302617833,1.0,0.009133183422613596,-96.07720184326172,-89.84779357910156
51,-0.24930189769287187,1.1669630338472545,-1.4162649315401263,1.0,0.017499930222398066,-82.11591339111328,-82.55680847167969
52,0.170925266451592,1.41530148792289,-1.2443762214712981,1.0,0.015442902111693755,-71.62922668457031,-73.84579467773438
53,6.098572416650334e-06,0.5022838849111023,-0.5022777863386857,1.0,0.008958969736741438,-97.43294525146484,-94.13133239746094
54,5.550107384140753e-06,0.5022838473574435,-0.5022782972500593,1.0,0.005721293679069802,-95.9310073852539,-98.12287902832031
55,-0.13831689562870417,1.9836091322035092,-2.121926027832213,1.0,0.005403078780472546,-80.08497619628906,-75.57894134521484
56,-0.0061062262296106475,0.5624280058463776,-0.5685342320759883,1.0,0.006272674575715661,-69.09844970703125,-75.33955383300781
57,5.150451748017487e-06,0.5022839681373596,-0.5022788176856117,1.0,0.0069402611574084895,-83.02047729492188,-85.1995849609375
58,-0.0007041438147628166,0.5432214958562243,-0.5439256396709871,1.0,0.009728830640388295,-82.08633422851562,-85.50760650634766
59,4.592462789688842e-06,0.5022838236451332,-0.5022792311823435,1.0,0.009436771049113703,-82.80069732666016,-83.02275848388672
60,4.858913487222219e-06,0.5022839783683528,-0.5022791194548656,1.0,0.022473024762766025,-88.13020324707031,-96.90192413330078
61,4.976774457392671e-06,0.5022839328314742,-0.5022789560570168,1.0,0.004306026748376998,-82.10164642333984,-82.6148452758789
62,5.568360102891979e-06,0.5022839478158543,-0.5022783794557514,1.0,0.009900973332482337,-88.0711441040039,-94.31532287597656
63,5.744885877935894e-06,0.5022839340225775,-0.5022781891366996,1.0,0.006797248923317264,-93.95166778564453,-95.39905548095703
64,-0.0007881619182355759,0.5036694221016051,-0.5044575840198408,1.0,0.00469553304604005,-95.38874053955078,-98.6820068359375
65,5.702825291680785e-06,0.5022838687788385,-0.5022781659535468,1.0,0.007434242725164433,-88.81328582763672,-89.08814239501953
66,5.494626206851534e-06,0.5022838850422028,-0.502278390415996,1.0,0.008626411757546325,-87.28339385986328,-85.85758972167969
67,5.146614339096838e-06,0.5022839316385705,-0.5022787850242314,1.0,0.004463234135374022,-87.41697692871094,-84.83291625976562
68,-0.534703265525518,1.7133509425730211,-2.248054208098539,1.0,0.0075452360847378845,-90.52320098876953,-93.64092254638672
69,4.507097775986881,2.3215275288037502,2.1855702471831306,1.0,0.007387920001882734,1000.06005859375,-48.337730407714844
70,5.95405301027848e-06,0.5022839001308952,-0.5022779460778849,1.0,0.020094332420797167,-67.66128540039062,-84.28961944580078
71,6.486203681151027e-06,0.5022839986034462,-0.502277512399765,1.0,0.009626089283969595,-91.55948638916016,-83.4928207397461
72,6.460579493923788e-06,0.5022839600550774,-0.5022774994755834,1.0,0.010174317996834,-87.89891815185547,-90.55714416503906
73,5.611848518370425e-06,0.5022839575172297,-0.5022783456687113,1.0,0.012589887306553596,-85.12384033203125,-82.22494506835938
74,5.224053252565399e-06,0.5022839490408089,-0.5022787249875563,1.0,0.007205010254789393,-76.3994140625,-77.23616790771484
75,6.421181309430744e-06,0.5022839968814613,-0.5022775757001519,1.0,0.0068673882854887345,-84.77338409423828,-87.35887145996094
76,6.450359350787558e-06,0.5022839307595184,-0.5022774804001676,1.0,0.006018875372278825,-85.84123992919922,-86.32917022705078
77,6.3070993341472995e-06,0.5022839406951423,-0.5022776335958081,1.0,0.006077102670615148,-86.41374206542969,-86.15206146240234
78,-0.3883942020308812,0.6271986074247197,-1.0155928094556008,1.0,0.010278437807945956,-71.9770278930664,-77.21460723876953
79,-0.13859528049805744,1.1779768517864744,-1.3165721322845318,1.0,0.007387005728065923,-88.03394317626953,-89.4259262084961
80,-0.012494901727041478,0.530631259654295,-0.5431261613813365,1.0,0.007006213806534334,-88.54631805419922,-89.06558990478516
81,7.592491113079219e-06,0.5022838331180438,-0.5022762406269308,1.0,0.007041168664377512,-87.68111419677734,-85.8991470336914
82,-0.5670737956821571,0.5490146322510093,-1.1160884279331664,1.0,0.004417830039663319,-85.64480590820312,-83.86736297607422
