day,profit,degradation,net
0,6.480080870262853,1.8147929486501568,4.665287921612697
1,-0.2669554567284108,2.110092887101684,-2.377048343830095
2,5.637056708099981,2.1329502132978626,3.504106494802118
3,3.2043303557475777,2.2772349723698952,0.9270953833776825
4,0.013182306125521043,0.5154394195951787,-0.5022571134696576
5,8.044474655219519e-06,0.502283633456135,-0.5022755889814798
6,1.1787889038054258,1.5150864656160894,-0.3362975618106636
7,3.4645993666941717,2.3529284834797255,1.1116708832144462
8,0.2624520212061644,0.7392207281029501,-0.47676870689678574
9,2.987406652725698,2.2743223793880802,0.7130842733376177
10,68.17988984823765,2.275004457283596,65.90488539095405
11,66.46808055080648,2.0451079893753366,64.42297256143114
12,65.06613705754553,2.426243399011594,62.639893658533936
13,69.42024118208042,2.0968273683755854,67.32341381370483
14,65.30650640609733,2.0270637754079948,63.27944263068933
15,122.1696622445889,3.4729263308862626,118.69673591370264
16,14.817523726342099,3.586647296247616,11.230876430094483
17,69.80566605197157,3.376240963509047,66.42942508846252
18,3.911267948912787,2.1110320921228958,1.8002358567898913
19,0.8980842557420186,1.8835534401887801,-0.9854691844467616
20,69.11315111605305,2.0737334030616723,67.03941771299138
21,67.63132759936335,2.0454680131032656,65.58585958626009
22,67.85567943826965,2.0273197292538034,65.82835970901584
23,45.231193480549386,2.3403185876552253,42.89087489289416
24,2.871435643173834,2.3817676388651674,0.48966800430866675
25,-0.7990294004755151,0.5823644917030361,-1.3813938921785511
26,1.3879573825060085,0.9640450241685852,0.42391235833742336
27,0.004297182020763196,0.6777836926084637,-0.6734865105877005
28,2.084377331810757,1.9126345472215176,0.17174278458923942
29,46.69892567472548,2.159454946462863,44.539470728262614
30,3.3757316418671897,2.2321613546675603,1.1435702871996294
31,46.54800960849634,2.3620470231747714,44.18596258532157
32,0.05359425090595995,0.5533206486287664,-0.49972639772280647
33,1.308711853165207,1.6288143274057791,-0.32010247424057203
34,3.8571204731998088,2.3526341641668203,1.5044863090329885
35,68.11866105314336,2.296696258071826,65.82196479507152
36,3.711252282159484,2.54510233596727,1.1661499461922142
37,4.196426736187698,2.276387185460263,1.9200395507274353
38,0.7231667321325753,1.149768788479938,-0.4266020563473626
39,8.088518639563524e-06,0.5022836291647359,-0.5022755406460964
40,1.6126372301206937,1.7829821313867231,-0.1703449012660294
41,0.5618992793793973,1.8386957947331328,-1.2767965153537355
42,2.177841254251626,1.5592205220119855,0.6186207322396404
43,8.487002969041273e-06,0.5022836291703092,-0.5022751421673401
44,2.224008630250386,2.0326150779211103,0.1913935523292758
45,2.5490550654279325,2.401676962540135,0.14737810288779762
46,9.079130990933147e-06,0.502283629175249,-0.5022745500442581
47,67.60855565540353,2.2686631627540828,65.33989249264945
48,45.92921461343546,2.279184266249908,43.650030347185556
49,3.002046439825278,2.2290426249997615,0.7730038148255165
50,7.885275330948433e-06,0.5022836291825372,-0.5022757439072063
51,7.652566763175805e-06,0.5022836291830401,-0.502275976616277
52,7.1790556134949445e-06,0.5022836291835433,-0.5022764501279298
53,0.8450735607148393,1.2581667030621382,-0.4130931423472989
54,0.9341334475877552,1.3149030675645894,-0.38076961997683423
55,47.90460321720666,2.2439619605692482,45.66064125663741
56,6.9239696455571164e-06,0.5022836291888727,-0.5022767052192272
57,48.212739925746874,2.299277013644073,45.9134629121028
58,68.24027169713366,2.3921499315687607,65.8481217655649
59,2.613952686585811,1.7785026907605759,0.8354499958252353
60,3.8925867066183617,2.288832186303137,1.6037545203152246
61,0.0679464798265633,0.5676553371518414,-0.49970885732527803
62,0.2890300965433603,0.762763106580476,-0.47373301003711565
63,3.0227775508434913,2.2438968147619396,0.7788807360815517
64,-0.49926443221184885,0.6996906303102627,-1.1989550625221115
65,68.62265483577025,2.139294068697837,66.48336076707241
66,64.40307421299767,2.0173629716097667,62.3857112413879
67,-2.974214133204476,0.852654451377057,-3.8268685845815327
68,69.88586533508581,2.127989068018945,67.75787626706686
69,67.23405644683123,2.4429714364835946,64.79108501034764
70,2.21572099526021,2.213677124394117,0.002043870866093034
71,7.913690216401666e-06,0.5022836292142853,-0.5022757155240689
72,2.1698943723175175,2.250117340067077,-0.08022296774955961
73,47.32884088407591,2.280707203998318,45.04813368007759
74,89.05168931530388,2.8083981669736056,86.24329114833027
75,66.65421943502099,2.3788735551052573,64.27534587991573
76,2.553571293946985,2.083593965191518,0.46997732875546694
77,0.8440217585168116,1.2485639764045267,-0.40454221788771505
78,3.6691378964599433,2.37162017355925,1.2975177229006931
79,46.80498599086542,2.3470730739867163,44.457912916878705
80,3.622365072191247,2.3666793711838325,1.2556857010074145
81,1.0158321001474648,1.354320359550465,-0.3384882594030001
82,1.1122290609672375e-05,0.5022836292363979,-0.5022725069457883
83,2.796159210931008,2.249976769455936,0.546182441475072
84,4.197501484734846,2.246156109218806,1.95134537551604
85,0.14725967747978405,0.642509547369501,-0.495249869889717
86,5.1569901887596545,2.3178257579289556,2.839164430830699
87,1.4311853965262415,1.706886663818531,-0.2757012672922894
88,2.61592761103083,2.31638332290338,0.29954428812744993
89,67.31307579788614,2.127363875080559,65.18571192280558
90,127.25933153092299,3.170087033196513,124.08924449772648
91,153.56746552358845,4.402524424568,149.16494109902044
92,2.4056365488468057,2.3497609019409165,0.0558756469058892
93,3.854880842139451,2.5395016276322186,1.3153792145072325
94,47.77078201184931,2.4013717128030185,45.369410299046294
95,3.1183468360578117,2.3464391715765798,0.7719076644812319
96,0.52813632437788,0.9585072237553299,-0.4303708993774499
97,-3.920596850373105,1.8633142620985643,-5.783911112471669
98,71.77314100829781,1.9359070500855673,69.83723395821225
99,3.6770183083847385,2.4135894557819677,1.2634288526027708
100,67.20707011114872,2.0944459907770194,65.1126241203717
101,66.38464130445192,2.019207310295129,64.36543399415679
102,1.161776812753278e-05,0.5022836292793625,-0.502272011511235
103,9.246489474396122e-06,0.5022836292798701,-0.5022743827903957
104,47.03325031162231,2.304625820410491,44.72862449121182
105,2.856245106574047,2.4008249446249468,0.45542016194910007
106,1.572748760034671,1.842545979051884,-0.2697972190172131
107,67.52795427371663,2.4443831692769815,65.08357110443966
108,2.6341020424970507,2.482378206078296,0.15172383641875475
109,67.95392130933993,2.2422529373470823,65.71166837199286
110,66.45254716891549,2.211327927948184,64.2412192409673
111,2.8123913499172364,2.562493283919498,0.24989806599773834
112,0.9954536187752516,1.3602588614092461,-0.3648052426339945
113,1.3660706802300058,1.6752309353426709,-0.3091602551126651
114,67.2630338711997,2.0831653166903576,65.17986855450934
115,3.443811132717312,2.2459567004147902,1.1978544323025218
116,66.9720402808909,2.171363193984539,64.80067708690636
117,65.54686759860698,2.0920257622339666,63.454841836373014
118,126.75221682948774,3.405622555403084,123.34659427408465
119,7.859711779295722,2.3249549260925884,5.534756853203134
