day,profit,degradation,net,adapted,disagreement,nll,nll_post
0,1.1099428538783376,0.685400829669697,0.4245420242086406,1.0,0.01365180731239656,-81.83834075927734,-81.03887939453125
1,-1.1767876878431154,2.839533320842726,-4.016321008685841,1.0,0.013533095390407516,-67.5380630493164,-67.84706115722656
2,5.795579481007313,2.290690155786467,3.504889325220846,1.0,0.009352131228750319,-64.20902252197266,-63.234710693359375
3,-0.12376984806009433,1.9943284094354805,-2.118098257495575,1.0,0.008451210133238974,-75.34812927246094,-73.58657836914062
4,0.4966461429746268,0.8744889584288092,-0.37784281545418247,1.0,0.0080429430102636,-81.7147445678711,-81.9496841430664
5,30.479634928019443,2.6069007849657813,27.872734143053663,1.0,0.011877044547136997,-51.966796875,-53.23551940917969
6,47.34382158021173,4.078714994369979,43.26510658584175,1.0,0.01476302210317045,272.3935852050781,55.493202209472656
7,-2.764315895457883,3.0233017734727023,-5.787617668930585,1.0,0.022679255943961057,-48.159568786621094,-48.142738342285156
8,54.22744250249708,2.802813281164712,51.42462922133237,1.0,0.01746002667174318,-55.776756286621094,-58.15519714355469
9,0.2685163566763457,2.0321215208770376,-1.7636051642006918,1.0,0.017878543865170408,-61.55793762207031,-59.393455505371094
10,0.2802269090691805,1.0055968812535576,-0.7253699721843772,1.0,0.009381224701330954,-72.63867950439453,-74.45022583007812
11,-1.990726712586442,1.1805658552157876,-3.1712925678022295,1.0,0.005470614348372819,-59.87944030761719,-61.21936798095703
12,72.67451780084889,2.6447156828249785,70.02980211802391,1.0,0.015020293175429246,-61.69330596923828,-61.490631103515625
13,44.3855038465814,2.581096678334355,41.804407168247046,1.0,0.013392098536210241,-55.43525695800781,-55.612205505371094
14,113.90284241048467,4.1829550054351365,109.71988740504953,1.0,0.011355833983125369,-7.99566650390625,-7.562291145324707
15,68.40301580201431,2.7648978591440425,65.63811794287027,1.0,0.010086823559833471,-54.46183776855469,-51.25775146484375
16,73.52352317229558,2.4805203551952357,71.04300281710034,1.0,0.012874579746151214,-52.28461456298828,-54.306907653808594
17,0.15853702528576405,1.083323870361323,-0.924786845075559,1.0,0.016286846623324424,-65.41153717041016,-66.66320037841797
18,-0.06369824196989064,0.6783500583127333,-0.7420483002826239,1.0,0.00615506334835605,-76.57526397705078,-77.28759765625
19,-0.16422043808895903,0.890459153460534,-1.054679591549493,1.0,0.008988657064994302,-73.51358795166016,-74.31049346923828
20,-1.3800003455178613,1.227499313483276,-2.607499659001137,1.0,0.011088588324206556,-75.72235870361328,-78.39727020263672
21,48.02185955697981,2.7195387539777567,45.302320803002054,1.0,0.009671450104855936,-66.2772445678711,-68.0268783569336
