day,profit,degradation,net,buffer_size
0,2.515057533403802,2.438697147498778,0.07636038590502414,24.0
1,3.7811108380124783e-06,0.502283856022688,-0.50228007491185,48.0
2,-0.033732554856698335,0.7153864798273575,-0.7491190346840558,72.0
3,6.124238401610861,3.5321945626888587,2.5920438389220024,96.0
4,4.062983705776831e-06,0.5022838343851679,-0.5022797714014621,120.0
5,4.496315908166555e-06,0.502283881844854,-0.5022793855289458,144.0
6,4.551117761033024e-06,0.5022838889640128,-0.5022793378462518,168.0
7,4.362804161047786e-06,0.5022838639788838,-0.5022795011747228,192.0
8,4.601153410306043e-06,0.5022838823527395,-0.5022792811993292,216.0
9,4.3302725677038174e-06,0.5022838534566908,-0.5022795231841231,240.0
10,4.421398766392874e-06,0.5022838485339242,-0.5022794271351577,264.0
11,4.8250901826106616e-06,0.5022838063220133,-0.5022789812318307,288.0
12,5.1175792268138815e-06,0.5022838267704575,-0.5022787091912306,312.0
13,4.9838239552615555e-06,0.5022838489314607,-0.5022788651075054,336.0
14,5.147414659500396e-06,0.50228386952986,-0.5022787221152005,360.0
15,3.648846238494824,1.9771346238509255,1.6717116146438986,384.0
16,-0.04255304520572262,0.7039011742119083,-0.7464542194176309,408.0
17,4.661437182943148,2.124515377537303,2.536921805405845,432.0
18,5.239816549722015e-06,0.5022838513761336,-0.5022786115595839,456.0
19,5.371423386413216e-06,0.5022838499088934,-0.502278478485507,480.0
20,5.866338496942725e-06,0.5022838577194951,-0.5022779913809982,504.0
21,5.578385503560299e-06,0.5022838503056803,-0.5022782719201768,528.0
22,5.708180546246225e-06,0.502283848542937,-0.5022781403623907,552.0
23,5.247834344246465e-06,0.5022838827325888,-0.5022786348982445,576.0
24,5.307575830506614e-06,0.5022839061523758,-0.5022785985765453,600.0
25,5.49303697870915e-06,0.502283869946164,-0.5022783769091853,624.0
26,5.54289615218164e-06,0.5022838941067571,-0.5022783512106049,648.0
27,5.321127675352704e-06,0.5022838738748354,-0.50227855274716,672.0
28,5.272271990986884e-06,0.5022838840922722,-0.5022786118202812,696.0
29,5.508079603481423e-06,0.5022838818812672,-0.5022783738016636,720.0
30,-0.0006385940426339227,0.5038049517861534,-0.5044435458287873,744.0
31,2.3316238615051232,1.393434747930967,0.9381891135741562,768.0
32,5.870749854603969e-06,0.5022838454752594,-0.5022779747254048,792.0
33,5.859839572137823e-06,0.5022838586712431,-0.502277998831671,816.0
34,5.902946874475469e-06,0.5022838692406544,-0.5022779662937799,840.0
35,5.9683868033708895e-06,0.5022838525773559,-0.5022778841905525,864.0
36,5.789740188006511e-06,0.5022838835323341,-0.502278093792146,888.0
37,5.696899923268865e-06,0.5022839344877711,-0.5022782375878478,912.0
38,5.574093145924279e-06,0.5022839149265962,-0.5022783408334502,936.0
39,6.021692187457325e-06,0.5022838439640951,-0.5022778222719076,960.0
40,6.353865674764527e-06,0.5022839294520585,-0.5022775755863838,984.0
41,5.919484412865736e-06,0.5022839053857958,-0.502277985901383,1008.0
42,5.7860745158100705e-06,0.5022838740032154,-0.5022780879286995,1032.0
43,5.178156508473755e-06,0.5022839339699171,-0.5022787558134086,1056.0
44,5.277857168593081e-06,0.5022839268974193,-0.5022786490402507,1080.0
45,4.847575271247914e-06,0.5022839286145263,-0.5022790810392551,1104.0
46,5.140257290980188e-06,0.5022838818976313,-0.5022787416403404,1128.0
47,4.701266244668488e-06,0.5022839201425117,-0.502279218876267,1152.0
48,4.932337861812271e-06,0.5022838881274359,-0.502278955789574,1176.0
49,5.169342827913952e-06,0.5022839093315837,-0.5022787399887558,1200.0
50,5.2980631882664825e-06,0.5022839056216483,-0.50227860755846,1224.0
51,5.219899359949856e-06,0.5022839529092481,-0.5022787330098881,1248.0
52,5.57384174004521e-06,0.5022839368556624,-0.5022783630139224,1272.0
53,5.513889711859968e-06,0.5022839272334787,-0.5022784133437669,1296.0
54,5.550108055011771e-06,0.5022839035258371,-0.502278353417782,1320.0
55,5.025583889331704e-06,0.5022839060483181,-0.5022788804644287,1344.0
56,4.921666923325304e-06,0.5022839150445976,-0.5022789933776742,1368.0
57,5.150451030883783e-06,0.502283897181809,-0.5022787467307781,1392.0
58,5.02881495074983e-06,0.5022839471209244,-0.5022789183059736,1416.0
59,4.592463849259329e-06,0.502283947780661,-0.5022793553168118,1440.0
60,4.858913147189256e-06,0.5022839311629995,-0.5022790722498524,1464.0
61,-0.007752276167282544,0.5233242409737303,-0.5310765171410129,1488.0
62,5.568359146477178e-06,0.5022838567805346,-0.5022782884213881,1512.0
63,-0.0386032690748555,0.573980216436185,-0.6125834855110405,1536.0
64,-0.7265168485421938,0.6353083287169515,-1.3618251772591452,1560.0
65,0.4741388432085633,0.5790463768895235,-0.10490753368096023,1584.0
66,5.4946260841605535e-06,0.5022838645684368,-0.5022783699423526,1608.0
67,-0.3974907682349753,0.6541946093545202,-1.0516853775894957,1632.0
68,0.28307000476618704,0.5457919296056445,-0.26272192483945744,1656.0
69,2.2907405460382226,1.386803159621806,0.9039373864164166,1680.0
70,5.954052788335177e-06,0.5022838750806566,-0.5022779210278683,1704.0
71,6.486202294695566e-06,0.5022838905076117,-0.502277404305317,1728.0
72,-0.1187874710336162,0.5808333846601682,-0.6996208556937844,1752.0
73,6.062646067786706e-06,0.5022839571379747,-0.5022778944919069,1776.0
74,-0.02075323657322442,0.5299016900619644,-0.5506549266351888,1800.0
75,6.565574343420763e-06,0.5022838711550879,-0.5022773055807445,1824.0
76,6.45035829652578e-06,0.5022838473349478,-0.5022773969766513,1848.0
77,6.307098017014314e-06,0.5022838278942883,-0.5022775207962713,1872.0
78,-0.12844393635379694,0.6648024803318223,-0.7932464166856192,1896.0
79,5.757656039680282e-06,0.5022838888808155,-0.5022781312247758,1920.0
80,6.589343260301722e-06,0.5022838714266329,-0.5022772820833726,1944.0
81,-0.05180804822019349,0.5875290857490506,-0.6393371339692441,1968.0
82,-0.02443108247464408,0.548017716273041,-0.5724487987476851,1992.0
83,7.40695053547193e-06,0.5022838886460574,-0.502276481695522,2016.0
84,7.176089027199061e-06,0.5022838729823248,-0.5022766968932976,2040.0
85,6.36308077107099e-06,0.5022838796760143,-0.5022775165952432,2064.0
86,6.3654016969952725e-06,0.5022838279155326,-0.5022774625138356,2088.0
87,7.695003972828173e-06,0.5022838588561791,-0.5022761638522063,2112.0
88,-0.011343069331928999,0.5197855772059248,-0.5311286465378537,2136.0
89,72.10176157604522,2.3605250574752388,69.74123651856998,2160.0
90,0.2532474326464597,1.2284098335173759,-0.9751624008709161,2184.0
91,7.862984483969188e-06,0.5022838486798221,-0.5022759856953382,2208.0
92,-0.21134563807031648,0.6220141882263058,-0.8333598262966223,2232.0
93,0.0833569316326024,0.5332308976959729,-0.4498739660633705,2256.0
94,-0.03765360272533695,0.599385304660134,-0.6370389073854709,2280.0
95,-0.035533147688649624,2.3596840404452877,-2.3952171881339375,2304.0
96,0.8222829821936831,2.4210675865727773,-1.598784604379094,2328.0
97,0.7892742811129723,2.4834015008783665,-1.6941272197653943,2352.0
98,-0.25356059730809255,2.511483092899137,-2.7650436902072295,2376.0
99,0.5215134011554794,2.1734399859311053,-1.651926584775626,2400.0
100,5.9859590782354726e-06,0.5022838978353477,-0.5022779118762695,2424.0
101,-0.0010245654660834356,0.5041752020299297,-0.5051997674960131,2448.0
102,71.42482793876188,2.592175894910027,68.83265204385185,2472.0
103,69.86898069317245,2.668578195639758,67.20040249753269,2496.0
104,-0.9795612207703526,3.2966467172590312,-4.276207938029383,2520.0
105,67.72547054074529,3.533736873225072,64.19173366752023,2544.0
106,68.12654514527729,2.3941901158796557,65.73235502939764,2568.0
107,1.1548200376068845e-05,0.5022838680208546,-0.5022723198204785,2592.0
108,1.0241803743885446e-05,0.5022839794979708,-0.5022737376942269,2616.0
109,68.98767655507119,3.064144764769815,65.92353179030137,2640.0
110,1.3325499145469776e-05,0.5022839175131136,-0.5022705920139682,2664.0
111,34.21303991387028,2.5293305156801584,31.683709398190125,2688.0
112,65.30011318712893,3.2208267841664964,62.07928640296243,2712.0
113,2.4730586696958254,2.1603960766276336,0.3126625930681919,2736.0
114,1.0571292968893973e-05,0.5022838826358392,-0.5022733113428703,2760.0
115,9.607943157548315e-06,0.502283877678733,-0.5022742697355754,2784.0
116,-0.13639460654631108,2.1975711906357684,-2.3339657971820795,2808.0
117,-0.7392073522737714,1.3193763393002411,-2.0585836915740128,2832.0
118,-0.10244426753086795,2.2238201013033017,-2.3262643688341695,2856.0
119,-0.3024112798741606,2.2519619285930985,-2.554373208467259,2880.0
