day,profit,degradation,net,adapted,disagreement,nll,nll_post
0,3.8002078436315223,0.9663383120120602,2.833869531619462,1.0,0.01642232665937741,-76.76854705810547,-73.05886840820312
1,-0.0007085565285562415,0.502987400348316,-0.5036959568768723,1.0,0.006072084542697839,-44.07615661621094,-58.84954833984375
2,-0.21536202493529086,0.6439671515814639,-0.8593291765167548,1.0,0.0046496922958211544,-72.52793884277344,-73.35575866699219
3,-1.76865981429293,2.0359405125762193,-3.8046003268691493,1.0,0.004458052228786995,-60.37054443359375,-55.34264373779297
4,2.7713189487548493,1.585563188813902,1.1857557599409474,1.0,0.006690636067933075,-78.30841064453125,-79.46057891845703
5,-0.006447458914981995,0.6795937676759533,-0.6860412265909352,1.0,0.0054993431721484165,-94.75312042236328,-94.39944458007812
6,-0.04592936253521229,0.5826739103058917,-0.628603272841104,1.0,0.0031294439243716326,-89.24739074707031,-90.82276153564453
7,0.9761008301187711,1.9315254927453365,-0.9554246626265653,1.0,0.004633184865040041,-76.18350982666016,-81.65428161621094
8,-0.37900613293841456,0.6607493172010683,-1.039755450139483,1.0,0.004860730318199864,-59.287261962890625,-65.70832061767578
9,0.6855899959538834,0.5838795328488374,0.10171046310504595,1.0,0.004088053346519341,-76.19879913330078,-74.18682098388672
10,-0.2995122492793073,1.0090957859026963,-1.3086080351820035,1.0,0.008039191035181392,49.55534362792969,-60.18726348876953
11,62.50038006704913,2.849543373448518,59.65083669360061,1.0,0.02502537128845667,-24.42188835144043,-11.384602546691895
12,61.134656556482646,2.5855790628525868,58.54907749363006,1.0,0.01733445352562781,-62.40855407714844,-72.52081298828125
13,64.01655344813504,2.4559407477338655,61.56061270040118,1.0,0.02061374418414226,-23.316246032714844,-34.275489807128906
14,12.60557047494278,2.4005128888844434,10.205057586058338,1.0,0.015078766180436057,-51.42070007324219,-53.16816711425781
15,61.54515323869792,3.1661814659919876,58.37897177270593,1.0,0.01945119955343062,518.6069946289062,109.65899658203125
16,4.97072893967276,2.1525463443478965,2.818182595324864,1.0,0.027744909688443398,-27.322582244873047,-41.912689208984375
17,68.05707497801086,2.7894428985703232,65.26763207944053,1.0,0.008016460733165013,-44.79248046875,-41.51702117919922
18,0.5684118705233986,2.8113432349950407,-2.242931364471642,1.0,0.018220783104262613,-50.21094512939453,-55.948875427246094
19,-6.662710885685237,2.3193392340181593,-8.982050119703397,1.0,0.008072646480211436,-67.17259216308594,-66.29113006591797
20,70.81912804553441,2.160027794275239,68.65910025125918,1.0,0.004502915904778692,-39.147117614746094,-42.35997772216797
21,66.22658899193365,2.7350849349476656,63.49150405698599,1.0,0.013246246524383972,-48.87261199951172,-49.13507843017578
22,67.59727657859892,2.808239322957358,64.78903725564156,1.0,0.01596863336561763,-50.668121337890625,-51.061676025390625
23,39.26430696962727,2.793927660183269,36.470379309444,1.0,0.013520917791365656,-55.980560302734375,-59.26124572753906
24,0.17239724925469913,0.8262737061521311,-0.653876456897432,1.0,0.016404086339631068,-66.3471450805664,-66.52484893798828
25,-0.34981991581296945,2.2034623766096226,-2.553282292422592,1.0,0.0063360502727304166,-50.54932403564453,-59.31993103027344
26,0.22694315901327713,1.4707862800346232,-1.243843121021346,1.0,0.0034177886036650448,-89.41847229003906,-91.6366195678711
27,-4.019664861456623,2.603509167083927,-6.62317402854055,1.0,0.0059556902254710685,-72.75776672363281,-75.79850769042969
28,4.047206891456926,2.178992045252285,1.868214846204641,1.0,0.00347833860907908,-68.52980041503906,-68.25212860107422
29,46.013809531294875,2.1279019064123945,43.88590762488248,1.0,0.006381095756474302,-28.79230308532715,-57.853858947753906
30,0.03210210203372041,2.518289108748735,-2.486187006715015,1.0,0.01455234870695344,-73.76762390136719,-73.5425796508789
31,45.96022597104101,2.002685353448438,43.95754061759257,1.0,0.004689278808391053,-62.47924041748047,-62.65839385986328
32,-0.05547119894318735,0.8425647034534077,-0.898035902396595,1.0,0.013686034501402612,-80.2198486328125,-80.818603515625
33,-0.03406960615790641,0.6940714315349462,-0.7281410376928527,1.0,0.0045831105819786775,-79.78634643554688,-81.49996948242188
34,0.07356019208055276,2.170312374087453,-2.0967521820069,1.0,0.008446988267973294,-64.10641479492188,-64.49415588378906
35,68.26548488185179,2.3154307644454057,65.95005411740638,1.0,0.0075386324331075845,-63.09394836425781,-62.92236328125
36,2.197813463730432,2.183045845506353,0.014767618224079015,1.0,0.012626297932753319,-63.83831024169922,-66.97151184082031
37,1.753847793963772,1.3931149088513972,0.3607328851123748,1.0,0.008836459620397556,-68.60838317871094,-68.13603210449219
38,8.46449443362581e-06,0.5022838396150744,-0.5022753751206408,1.0,0.007058558771615726,-78.65882873535156,-76.758056640625
39,-0.23887429301315086,0.9843064462048292,-1.22318073921798,1.0,0.006569325042943265,-94.88343048095703,-95.02207946777344
40,-0.14743503459332308,0.7131949696307925,-0.8606300042241156,1.0,0.0042789969445974395,-76.46253967285156,-77.39674377441406
41,-7.851857970409498,1.9085142388846235,-9.760372209294122,1.0,0.006056483116987014,-78.94355773925781,-78.44507598876953
42,7.447110185970463,2.1046775469481953,5.3424326390222685,1.0,0.005423714798485018,-84.06184387207031,-84.40469360351562
43,8.487009627980015e-06,0.5022840222175202,-0.5022755352078923,1.0,0.008945561738611014,-85.52957153320312,-88.06536102294922
44,-0.2738718912396382,0.7872393433402629,-1.0611112345799012,1.0,0.004784772741984886,-77.21519470214844,-76.47467041015625
45,9.515329228106077e-06,0.5022838122003686,-0.5022742968711404,1.0,0.008722773389259711,-81.86158752441406,-82.14913940429688
46,-2.833616108775569,2.4763046889301426,-5.309920797705711,1.0,0.004897004030884283,-82.30096435546875,-83.92599487304688
47,39.64780212687074,2.87841844371475,36.769383683155986,1.0,0.005344340086102833,223.70181274414062,-38.42131805419922
48,43.54549151576416,2.1815923121306393,41.36389920363352,1.0,0.008000537518213521,-70.04480743408203,-69.67015838623047
49,0.07944616144483624,0.5095808282727213,-0.4301346668278851,1.0,0.01670929768027556,-69.1944580078125,-70.85699462890625
50,7.88527917577559e-06,0.5022838758448983,-0.5022759905657226,1.0,0.002669341873836171,-84.11457061767578,-83.54460906982422
51,-0.05751005723772225,0.5965060655993396,-0.6540161228370619,1.0,0.00359559080831766,-93.23631286621094,-93.94187927246094
52,7.179059139632454e-06,0.5022838756105068,-0.5022766965513672,1.0,0.0040446343331587125,-92.9028091430664,-92.22241973876953
53,7.690228705521104e-06,0.5022838726294401,-0.5022761824007346,1.0,0.0026642097630100482,-85.24136352539062,-85.66291809082031
54,-0.00471181775824435,0.676275807517049,-0.6809876252752933,1.0,0.0045691825374072825,-79.16471099853516,-81.57535552978516
55,17.664755771285925,1.4675084439332964,16.197247327352628,1.0,0.007478850537855117,18.938419342041016,-36.81300354003906
56,6.923972974545092e-06,0.502283870381493,-0.5022769464085185,1.0,0.01028417896022765,-83.33547973632812,-83.15898132324219
57,47.6225299895912,2.4006923127743556,45.22183767681685,1.0,0.0031664397019283293,-52.11322021484375,-50.38043212890625
58,64.52840202707625,3.5038369353877163,61.02456509168854,1.0,0.009086135105235727,-66.58372497558594,-66.14775085449219
59,0.7094990110832953,1.466328954997812,-0.7568299439145167,1.0,0.006899504525755701,-62.45703887939453,-61.274444580078125
60,0.9593822864118916,0.5999736877015083,0.35940859871038333,1.0,0.005689475042976144,-81.69194793701172,-83.56876373291016
61,9.660297169161402e-06,0.5022837977893876,-0.5022741374922184,1.0,0.00731240538208876,-69.29300689697266,-71.78450012207031
62,8.140845032932078e-06,0.5022838935862701,-0.5022757527412371,1.0,0.010419237291728209,-79.9607162475586,-81.73152160644531
63,8.661983529092445e-06,0.5022838595672904,-0.5022751975837613,1.0,0.004329632674718159,-77.8726806640625,-77.44049835205078
64,-4.084646521324439,1.8086161337738071,-5.893262655098246,1.0,0.004382537739768187,-80.45999145507812,-80.74362182617188
65,68.048417908945,3.1041298447829373,64.94428806416207,1.0,0.007197151510435484,7.085817813873291,-48.89251708984375
66,63.4333816145337,2.200840021568406,61.2325415929653,1.0,0.015014864925874985,-61.04969024658203,-62.31962585449219
67,-0.22866601650702634,2.142793436990034,-2.3714594534970606,1.0,0.008069457925344069,-73.75668334960938,-75.60372924804688
68,64.11200880125263,2.7040893595099327,61.40791944174269,1.0,0.0063662391169184524,-63.222686767578125,-66.3568115234375
69,66.79862883135135,2.2980546093744616,64.50057422197689,1.0,0.011383852563149291,-51.84413146972656,-51.92137145996094
70,-0.07888436282460055,1.5112318262156692,-1.5901161890402697,1.0,0.01649682822318987,-68.22010040283203,-77.51030731201172
71,-0.3128278959952692,0.8462393290219381,-1.1590672250172074,1.0,0.008261397963203312,-88.5827407836914,-90.09931945800781
72,0.059943727530966155,0.6563850962936969,-0.5964413687627308,1.0,0.007723634977115691,-79.72341918945312,-80.63248443603516
73,46.197203625467054,2.1475172153310376,44.04968641013602,1.0,0.008441264802704337,-75.02418518066406,-74.76434326171875
74,81.96026556558179,4.606009252533205,77.35425631304858,1.0,0.014882771586106928,-15.306976318359375,-62.350975036621094
75,69.83928195232863,2.419758459834555,67.41952349249408,1.0,0.008513933336891981,-59.628448486328125,-60.81346893310547
76,1.0848831590211792,1.913097684423379,-0.8282145254021998,1.0,0.01612241612827097,-59.078834533691406,-59.69194793701172
77,0.018612509466933155,1.174378646546061,-1.155766137079128,1.0,0.006803043451182101,-67.79203033447266,-69.79778289794922
78,1.4120970613741282,1.9214399963638926,-0.5093429349897645,1.0,0.008222482924724056,-78.19976806640625,-79.35182189941406
79,46.35612274587831,2.440347261191328,43.91577548468698,1.0,0.01286063690543422,-63.8857421875,-64.46945190429688
80,0.47422771797162655,1.7375367840149527,-1.2633090660433262,1.0,0.01654595589684367,-66.96224975585938,-67.05049896240234
81,0.3037481491863448,2.884172726214193,-2.5804245770278484,1.0,0.00679162155817101,-61.11933135986328,-63.39684295654297
82,-0.3636151603885516,2.7136548868843366,-3.077270047272888,1.0,0.009553823057931841,-73.10487365722656,-72.66922760009766
83,0.747827600227269,1.855115008533229,-1.10728740830596,1.0,0.012069284160230821,-75.95108795166016,-77.86872863769531
84,0.45504404911775753,1.8813548304822945,-1.426310781364537,1.0,0.013422810575551959,-71.02611541748047,-72.10037231445312
85,0.04375838632684721,1.8135096596598468,-1.7697512733329996,1.0,0.009254208573090091,-79.1748275756836,-79.85749816894531
86,3.3713203911235197,1.9704202010271927,1.400900190096327,1.0,0.007639782336740254,-76.74092102050781,-77.2536392211914
87,0.44563671100672264,1.3557873144607884,-0.9101506034540657,1.0,0.006285177699133497,-79.91763305664062,-80.92149353027344
88,-0.3899160880521339,0.5231462537965719,-0.9130623418487058,1.0,0.0077389415096309234,-78.19839477539062,-85.2149429321289
89,66.82552122244982,3.0183883046928894,63.80713291775693,1.0,0.01116127127625933,-50.50984191894531,-58.92784118652344
90,121.03073263116003,3.652643515651422,117.37808911550862,1.0,0.009219756896449617,408.38336181640625,3.2841739654541016
91,138.14173033946307,6.908808790672006,131.23292154879107,1.0,0.03026348821358894,-23.847177505493164,-24.728116989135742
92,0.8862157181100058,1.7484092189110596,-0.8621935008010538,1.0,0.031152873589310102,-61.27369689941406,-61.13165283203125
93,1.6965154610192743,1.9633700341488454,-0.26685457312957106,1.0,0.007872613142179736,-62.937828063964844,-63.84088134765625
94,43.68870490504137,2.1352386262003336,41.553466278841036,1.0,0.013338735304327396,-61.858062744140625,-62.41785430908203
95,2.1185736083630387,2.081331009283149,0.03724259907988969,1.0,0.014783426051181457,-67.27168273925781,-68.61540222167969
96,-0.062401796007083454,2.152693942548203,-2.215095738555286,1.0,0.013201748108450541,-61.5096435546875,-62.655921936035156
97,0.20461249091694125,1.3432529078771926,-1.1386404169602513,1.0,0.008197037245255284,-74.10843658447266,-73.83578491210938
98,64.9324091615777,2.7735895809834203,62.158819580594276,1.0,0.009427583323109442,-59.85166931152344,-60.56254577636719
99,1.3890588164176463,2.860321897784368,-1.4712630813667218,1.0,0.01475590850903979,-61.114166259765625,-62.6689453125
100,65.6681146165804,3.577995203243655,62.090119413336744,1.0,0.013157234786702868,-56.6348876953125,-57.76142120361328
101,64.58303841693814,2.6863654534805446,61.89667296345759,1.0,0.020239881847860058,-46.971351623535156,-50.043113708496094
102,-0.01538476123125166,0.5266709712483398,-0.5420557324795915,1.0,0.013724678751471089,-61.135833740234375,-69.03649139404297
103,-0.0779049947632532,2.171104947898761,-2.2490099426620143,1.0,0.010213457135007854,-75.27103424072266,-75.9668960571289
104,40.329118476536706,2.4713618558481567,37.85775662068855,1.0,0.014495241761543416,-68.82908630371094,-70.29395294189453
105,5.2223108568474235,2.009460642180751,3.2128502146666724,1.0,0.00946465876903696,-65.81551361083984,-68.45435333251953
106,-2.5446470888468045,1.9006001079978145,-4.445247196844619,1.0,0.013620093217049137,-79.77767181396484,-81.79401397705078
107,63.904781195078805,3.5564655180430345,60.34831567703577,1.0,0.0075319350776766715,-65.87045288085938,-67.44152069091797
