day,profit,degradation,net
0,3.8002078436314317,0.966338305268272,2.83386953836316
1,6.386984311077646e-06,0.5022838747313835,-0.5022774877470724
2,7.914179763254174e-06,0.5022838938503017,-0.5022759796705385
3,7.654929893728843e-06,0.5022838803196268,-0.502276225389733
4,7.421198479318199e-06,0.5022838750359628,-0.5022764538374835
5,7.984206449209987e-06,0.5022838886864309,-0.5022759044799817
6,8.562461597934205e-06,0.5022838763197216,-0.5022753138581236
7,9.544852139041865e-06,0.5022838285730085,-0.5022742837208695
8,8.13961427970846e-06,0.5022838944249431,-0.5022757548106634
9,8.449675192041136e-06,0.502283860839565,-0.5022754111643729
10,67.89187836947104,2.6812178572552416,65.2106605122158
11,66.00824103952031,2.3670033222478515,63.64123771727246
12,64.72923548413577,2.4568494133095276,62.272386070826244
13,67.67358945284758,2.5521038030986736,65.1214856497489
14,65.73125967482771,2.5991492285134274,63.132110446314286
15,54.7392961414193,3.7154930577599985,51.0238030836593
16,8.384689346380558,2.886093430596418,5.49859591578414
17,67.29144303117043,2.4887805345761005,64.80266249659434
18,1.0814865660308244e-05,0.502283867435211,-0.5022730525695507
19,-0.1239335138408554,0.6975601764928961,-0.8214936903337515
20,66.44852078344177,2.4180295198775963,64.03049126356417
21,64.27460088779739,2.597853522958028,61.676747364839365
22,67.48737727048025,2.3738098888711034,65.11356738160914
23,45.537383623154135,2.6104739253811977,42.926909697772935
24,-0.013139868491932521,0.6300580292057368,-0.6431978976976693
25,8.17299533765508e-06,0.502283843768686,-0.5022756707733483
26,8.188334180367328e-06,0.5022838507702637,-0.5022756624360833
27,7.3264016459296235e-06,0.5022838837934019,-0.502276557391756
28,8.147070590466295e-06,0.5022838741734654,-0.5022757271028749
29,47.169664912649296,2.445688167818781,44.723976744830516
30,61.60600766467956,3.0176037106291815,58.58840395405038
31,63.92595163045502,2.799929818248301,61.126021812206716
32,65.6115506570797,2.751010336765284,62.86054032031442
33,53.682933822365825,2.8268330622852957,50.85610076008053
34,110.71745413363804,4.586727058132808,106.13072707550523
35,80.09427865991363,3.882735798571292,76.21154286134234
36,85.89479726729502,3.918037747863737,81.97675951943128
37,56.84100639361875,3.462160981436444,53.3788454121823
38,63.04429852837694,3.235539824101197,59.808758704275746
39,57.04461620898954,3.3600582811715864,53.68455792781795
40,67.76552579313089,2.8194518930835057,64.94607390004738
41,43.48575772747797,3.463658165879145,40.02209956159882
42,114.12940320144476,3.7552646402558687,110.37413856118889
43,33.05398570679484,3.1801126976487932,29.873873009146045
44,69.27051364294498,3.1237414426841514,66.14677220026083
45,80.81891087447404,3.2823254423347707,77.53658543213928
46,87.2263564192402,2.540384397171625,84.68597202206858
47,58.11231849885092,3.5131346867008912,54.599183812150024
48,62.04884951987297,2.9514263429898966,59.09742317688307
49,63.482064137808855,2.7269655664010584,60.7550985714078
50,61.52636429576128,2.7892851907334606,58.737079105027824
51,60.857688000293884,2.6882372072536493,58.169450793040234
52,69.3510475227416,2.2474124156790385,67.10363510706256
53,-0.5357721394219652,3.7893888229165857,-4.3251609623385505
54,65.28967994642609,2.389412216531791,62.9002677298943
55,107.12988402415007,3.237447889823178,103.8924361343269
56,57.16082287168938,2.9724908307007656,54.18833204098862
57,61.16954395564515,2.4771771222708967,58.69236683337426
58,62.22389224439942,2.805222735852475,59.41866950854695
59,63.680252312413465,2.397907223806198,61.282345088607265
60,67.10475937496412,2.2696830700998114,64.8350763048643
61,53.9960201252738,3.4009308657400608,50.595089259533744
62,56.62818946345294,2.466603296129152,54.16158616732379
63,117.8828915922202,3.775647170945858,114.10724442127434
64,51.029487111985944,2.826316177208934,48.203170934777006
65,92.03916338213573,3.371583419007773,88.66757996312795
66,93.79709005137511,4.013567748746761,89.78352230262834
67,49.64115797096153,2.6628310156553456,46.97832695530619
68,28.99673089271173,2.2090717867452696,26.787659105966462
69,57.898747616818106,2.986104565367935,54.912643051450175
70,60.33177718428183,2.766325493847923,57.56545169043391
71,45.93861888431083,3.5255091955025413,42.413109688808284
72,84.43220174719936,3.4428556391501752,80.98934610804918
73,120.82711507100362,3.6888486704843966,117.13826640051923
74,54.094270438449904,2.5808510843122137,51.51341935413769
75,73.93450767279543,4.067522519544971,69.86698515325047
76,54.96028910252546,2.9243827354906724,52.035906367034784
77,16.428090113774363,2.8361573127067046,13.591932801067658
78,72.72420487427216,1.9891139834473959,70.73509089082476
79,36.64085135213128,2.9914391608138406,33.64941219131744
80,27.58081696585773,2.518020925362838,25.06279604049489
81,60.19476155916073,2.380367415756639,57.814394143404094
82,53.87917088442281,2.6361595143958283,51.243011370026984
83,36.46271114257512,2.8195840818056004,33.643127060769515
84,80.58270010897336,3.221699278632922,77.36100083034043
85,88.57309182079767,3.639553043571159,84.93353877722652
86,78.5922359509054,2.8069508072950504,75.78528514361035
87,103.73624553668664,4.285084826942966,99.45116070974368
88,55.668138583489934,2.6095007100215772,53.058637873468356
89,66.0410863448557,2.1973890459191097,63.84369729893659
90,25.828960553461712,2.8206123608809497,23.008348192580762
91,53.904503019322924,3.0879192107790177,50.8165838085439
92,54.6667274255705,3.2655699103334124,51.40115751523709
93,65.96155059879942,2.473685171126169,63.48786542767325
94,59.4135404377013,3.1013042846026004,56.3122361530987
95,57.13726652840604,2.506118044502214,54.63114848390382
96,78.34061451505362,3.1399750794157826,75.20063943563784
97,46.77875566142373,2.8363826151994638,43.94237304622427
98,56.010617791996744,2.527567719726404,53.48305007227034
99,69.5352496933421,3.54407366052966,65.99117603281243
100,87.25963445234561,3.42735419111192,83.83228026123369
101,110.68219561796951,3.9419245343962426,106.74027108357328
102,50.32967041063966,2.896358846265101,47.433311564374556
103,65.56337954284842,2.6214904354077277,62.941889107440694
104,59.27388003499524,3.1737149168105847,56.100165118184655
105,52.059847850548046,2.8303962831729517,49.229451567375094
106,53.03073931234394,2.740874911374715,50.28986440096922
107,56.241307713932414,2.5327172954463677,53.70859041848605
108,47.87623728180606,3.1731622465714335,44.703075035234626
109,53.65726174741581,2.4473110383285843,51.209950709087224
110,53.00169277053241,2.501465105055309,50.5002276654771
111,136.3125783799606,5.131965974153313,131.1806124058073
112,50.49658979188424,3.0128307553998313,47.48375903648441
113,91.68314185285571,4.184830492980565,87.49831135987515
114,68.93784027757127,2.913484998373676,66.0243552791976
115,49.46757556527822,2.9557212508463078,46.51185431443191
116,53.34736541780732,2.5421363818946663,50.80522903591265
117,46.557002404026974,2.5208557649366483,44.036146639090326
118,22.588970911752615,3.1612015941364935,19.42776931761612
119,40.60285221699932,2.626755585656834,37.976096631342486
