day,profit,degradation,net
0,1.7509191239594992,1.1679427571448835,0.5829763668146157
1,5.580833999601006e-06,0.5022836278469518,-0.5022780470129522
2,6.862994109064647,2.8443439087549875,4.01865020030966
3,5.584556951936307e-06,0.5022836278499745,-0.5022780432930225
4,0.5868095761947809,1.0301351911088403,-0.4433256149140594
5,5.802733174689481e-06,0.5022836278512617,-0.5022778251180869
6,5.66790550991396e-06,0.5022836278517046,-0.5022779599461946
7,5.72847324224509e-06,0.5022836278521482,-0.502277899378906
8,5.260829821382241e-06,0.5022836278525921,-0.5022783670227707
9,5.904074620641668e-06,0.5022836278530359,-0.5022777237784153
10,5.839373413131407e-06,0.5022836278534797,-0.5022777884800665
11,5.310143536623143e-06,0.5022836278539236,-0.5022783177103869
12,5.191227286044443e-06,0.5022836278543673,-0.5022784366270813
13,5.5533430070869815e-06,0.5022836278548112,-0.5022780745118041
14,5.541223133589991e-06,0.502283627855255,-0.5022780866321215
15,2.2560516097107906,2.104679804827792,0.15137180488299862
16,0.08751559625275897,0.5858263521748102,-0.4983107559220512
17,6.471334299530424e-06,0.5022836278580769,-0.5022771565237774
18,6.728137026999847e-06,0.502283627858521,-0.502276899721494
19,6.2979152950933096e-06,0.502283627858965,-0.5022773299436699
20,5.492943939220888e-06,0.5022836278594089,-0.5022781349154697
21,6.51022512246057e-06,0.5022836278598531,-0.5022771176347307
22,1.6300982033177238,1.8508096698735956,-0.22071146655587182
23,6.517858136500765e-06,0.5022836278619337,-0.5022771100037972
24,6.365848010510093e-06,0.5022836278623778,-0.5022772620143673
25,5.902600892548716e-06,0.5022836278628219,-0.5022777252619294
26,0.02965528188767906,0.5312241738314067,-0.5015688919437277
27,6.0328518782350106e-06,0.502283627863736,-0.5022775950118578
28,6.567867689353884e-06,0.5022836278641802,-0.5022770599964909
29,0.33057881161725233,0.7999247409107121,-0.46934592929345975
30,-0.5372790306945305,0.7882256100263132,-1.3255046407208437
31,2.649650909158807,1.955393183605457,0.6942577255533502
32,3.1394645266375867,2.2725906579387836,0.8668738686988031
33,2.8958259283324996,2.355824574687433,0.5400013536450667
34,3.2105665246794577,2.320677951745368,0.8898885729340895
35,2.457452022486919,2.1924419937990747,0.2650100286878443
36,2.356602588168682,2.202658115497424,0.15394447267125777
37,0.062380430118856633,0.5612925053717231,-0.4989120752528665
38,0.7260554302921179,1.126882770003154,-0.4008273397110361
39,46.03557718487997,2.4136055419364664,43.6219716429435
40,46.20769146258613,2.2778417557561723,43.92984970682996
41,72.03460524017744,2.2262208596537607,69.80838438052368
42,45.98509617240262,2.281390025975412,43.70370614642721
43,114.9498269681715,3.1152808175968456,111.83454615057465
44,70.58740866601156,2.287149269913122,68.30025939609844
45,70.91055792404455,2.0934248801537674,68.81713304389079
46,70.73516695469561,2.0891905040340637,68.64597645066155
47,71.85483300119034,2.380132581768983,69.47470041942137
48,72.23083302553445,2.2307936033647398,70.0000394221697
49,71.56668408885105,2.3017251173525026,69.26495897149854
50,72.17791310064914,2.405433200244324,69.77247990040482
51,1.3632661621106883,1.6775248375253697,-0.31425867541468144
52,0.08182713958809336,0.5800425831079968,-0.4982154435199035
53,46.60287928836466,1.9737620671296296,44.629117221235035
54,47.139046706616845,2.471411769065564,44.667634937551284
55,46.249409680129965,1.7558588832381952,44.49355079689177
56,73.05170941221994,2.22422998632466,70.82747942589528
57,72.81020107994424,2.207114544466869,70.60308653547736
58,45.83990175817245,1.7330798200759026,44.10682193809655
59,44.726635378236274,2.312854364500577,42.4137810137357
60,72.77754456807261,2.0615442061842044,70.7160003618884
61,71.76267131118368,2.1508836139416974,69.61178769724198
62,71.2198559397327,2.1498729251613815,69.06998301457132
63,71.0124730573669,2.276036888584285,68.73643616878262
64,172.47833810004866,4.215005168810569,168.2633329312381
65,66.73455218967894,2.240038495783151,64.49451369389578
66,75.62184560939286,3.3844980264728997,72.23734758291997
67,126.81943167643544,3.2892648426517677,123.53016683378368
68,57.122227046371144,1.7485538533466272,55.373673193024516
69,89.98169225386091,2.5244250898364196,87.4572671640245
70,114.21871951237456,3.2522247160520554,110.96649479632251
71,159.46792596917453,4.472117991497894,154.99580797767663
72,86.3906832649804,4.101166143105228,82.28951712187516
73,28.73492132500422,3.958921546867908,24.77599977813631
74,79.36251124714173,2.8596770007199597,76.50283424642177
75,72.15685430260231,2.2949888804417973,69.86186542216052
76,62.032854349986096,3.4863265107359185,58.546527839250174
77,128.24147184105504,3.3556468174102947,124.88582502364476
78,89.42502115966913,2.5388907189798466,86.88613044068929
79,108.87375097592076,3.329551936208512,105.54419903971224
80,79.28090814017511,3.3071145784908773,75.97379356168423
81,127.77375064780199,3.112018792120436,124.66173185568155
82,71.74114920883008,2.1297360063190642,69.61141320251102
83,128.29154107145143,3.4217285640993897,124.86981250735204
84,70.88429882468871,2.202594745328155,68.68170407936056
85,106.6652569584235,3.034565865710353,103.63069109271315
86,108.0929200486854,3.366305158664066,104.72661489002134
87,65.80194766003746,2.760990171501405,63.04095748853605
88,203.88755416636198,5.973153097957173,197.9144010684048
89,127.87955752387235,3.4085846734960055,124.47097285037634
90,127.45151724019732,3.2741961706073526,124.17732106958996
91,127.77139169851752,3.467619299006157,124.30377239951136
92,65.46567840717265,2.65840410512024,62.807274302052406
93,69.40484673444445,1.6487734895245936,67.75607324491986
94,56.920524835905915,1.7439163429097717,55.176608492996145
95,56.91632808515863,1.7455499247745396,55.170778160384096
96,56.912022721071914,1.745454564970883,55.16656815610103
97,56.90771742994026,1.7453592193213323,55.16235821061893
98,56.90341248819628,1.7452638768051447,55.158148611391134
99,56.89913735813668,1.7495902680921906,55.149547090044486
100,56.894741532586416,1.7435734696311727,55.15116806295524
101,89.31694941778004,2.643756300483458,86.67319311729658
102,64.84900890169749,2.1753627102484008,62.67364619144909
103,56.87863504584938,1.7491263970658508,55.12950864878353
104,76.53660403709608,2.9775169929212244,73.55908704417486
105,56.86694742855326,1.7444563603138343,55.12249106823943
106,64.82463597550513,2.1157233142962824,62.70891266120885
107,56.85717356499836,1.8244949649567626,55.0326786000416
108,32.40738289833159,1.3069586732406882,31.1004242250909
109,56.84970225467143,1.7440745469886432,55.105627707682785
110,70.82797160527404,2.3180336229902214,68.50993798228382
111,56.83968455128051,1.7438526952336746,55.095831856046836
112,56.83538182406506,1.7437575062535682,55.091624317811494
113,56.83111053704537,1.7480513595017457,55.083059177543625
114,135.20618083775477,3.8821983198415886,131.32398251791318
115,56.816646901374625,1.7424839475582279,55.0741629538164
116,63.453758954200865,1.9150602204836282,61.53869873371724
117,56.80817240262469,1.7431551954740767,55.06501720715062
118,56.803902480688244,1.7474360518810723,55.05646642880717
119,125.35719083163522,3.3281235222719405,122.02906730936328
