day,profit,degradation,net,buffer_size
0,6.298708041772036,2.3986796649612767,3.9000283768107593,24.0
1,4.871115549710488e-06,0.5022839128728757,-0.502279041757326,48.0
2,5.597790023905722e-06,0.502283898949518,-0.502278301159494,72.0
3,5.264988197787638e-06,0.5022839401889423,-0.5022786752007445,96.0
4,2.160397776015373,1.459050685648041,0.701347090367332,120.0
5,6.718890093291067e-06,0.5022839252626102,-0.5022772063725169,144.0
6,6.301531279893337e-06,0.5022839276907115,-0.5022776261594316,168.0
7,-0.001391192035273783,0.5051318799195041,-0.506523071954778,192.0
8,5.798422745510359e-06,0.5022839032674841,-0.5022781048447386,216.0
9,5.195262935279057e-06,0.5022839288011737,-0.5022787335382384,240.0
10,5.47919336214459e-06,0.5022839046185296,-0.5022784254251674,264.0
11,5.492474867346042e-06,0.5022839383857473,-0.5022784459108799,288.0
12,5.71593209233476,2.2899519570994173,3.4259801352353425,312.0
13,2.2340163779364213,1.354857823743971,0.8791585541924503,336.0
14,6.557225528142921e-06,0.5022838959702438,-0.5022773387447157,360.0
15,7.70518139819827e-06,0.5022838640573897,-0.5022761588759915,384.0
16,7.868925095462065e-06,0.5022839031974735,-0.5022760342723781,408.0
17,7.386287159156015e-06,0.5022838997916217,-0.5022765135044626,432.0
18,6.2189206656104285e-06,0.5022839083744045,-0.5022776894537389,456.0
19,6.948534812228595e-06,0.5022838462715472,-0.502276897736735,480.0
20,7.499555069338561e-06,0.5022838952458082,-0.5022763956907389,504.0
21,7.927632918996808e-06,0.5022838907158542,-0.5022759630829352,528.0
22,7.75518152113278e-06,0.502283876651167,-0.5022761214696458,552.0
23,8.537431250260587e-06,0.5022839199776787,-0.5022753825464285,576.0
24,7.435645917853184e-06,0.5022839456840136,-0.5022765100380957,600.0
25,7.0467685267437606e-06,0.5022839699026754,-0.5022769231341487,624.0
26,6.905527915253116e-06,0.5022839139283859,-0.5022770084004706,648.0
27,5.761188969873229e-06,0.5022838649576842,-0.5022781037687143,672.0
28,6.447550502830966e-06,0.5022839121703073,-0.5022774646198045,696.0
29,6.888521464172444e-06,0.502283859515615,-0.5022769709941509,720.0
30,8.124648766655856e-06,0.5022839011588586,-0.5022757765100919,744.0
31,9.692655102009724e-06,0.5022839520182691,-0.5022742593631672,768.0
32,8.621215139354546e-06,0.5022839340812564,-0.502275312866117,792.0
33,8.700692247981216e-06,0.5022838928042159,-0.5022751921119679,816.0
34,69.41242234027548,2.263936541345259,67.14848579893022,840.0
35,-0.03436829986503085,0.6538685585215736,-0.6882368583866044,864.0
36,1.4233080310424173e-05,0.5022840457179236,-0.5022698126376132,888.0
37,68.61335631632149,2.3877146486715035,66.22564166764998,912.0
38,-0.04729786949335213,0.5446560325407387,-0.5919539020340908,936.0
39,-0.11123237578372991,0.5948257032457844,-0.7060580790295143,960.0
40,-0.02490290453762198,0.5345939314275148,-0.5594968359651368,984.0
41,8.664880715507073e-06,0.5022839126665846,-0.5022752477858691,1008.0
42,8.902642653524073e-06,0.5022839075359062,-0.5022750048932527,1032.0
