day,profit,degradation,net
0,48.042098791230266,2.503655013019618,45.53844377821065
1,46.55391305596492,2.3050045563488393,44.24890849961608
2,-0.06957935353260716,0.7236028967683311,-0.7931822503009383
3,6.9420673543550795e-06,0.5022839543566067,-0.5022770122892523
4,7.109629253159589e-06,0.5022839528491307,-0.5022768432198775
5,9.49841553683179e-06,0.5022839972903989,-0.502274498874862
6,1.0015988441096035e-05,0.502283969558977,-0.502273953570536
7,9.075488631375916e-06,0.5022839490385052,-0.5022748735498738
8,-0.3389746345325636,0.6290564083197604,-0.968031042852324
9,-0.08842965476879938,0.6379519628160735,-0.7263816175848729
10,6.6828725135434035e-06,0.5022839504768818,-0.5022772676043682
11,7.55302785334456e-06,0.5022839625374144,-0.502276409509561
12,-0.08358824801391859,0.6466253584378918,-0.7302136064518104
13,6.720484730615501e-06,0.5022839429136405,-0.5022772224289099
14,6.956103884441401e-06,0.5022839432269439,-0.5022769871230595
15,-0.05242150182396868,0.5833198045875089,-0.6357413064114775
16,-0.0192970496881207,0.5269905025591426,-0.5462875522472633
17,-0.05039069951046271,0.5811435618316615,-0.6315342613421242
18,-0.0016669556586409661,0.5048991559870865,-0.5065661116457274
19,7.927093455744161e-06,0.5022839842770768,-0.502276057183621
20,46.95023000154408,2.272153187847014,44.67807681369706
21,-0.046924828547708575,0.8633527861793524,-0.910277614727061
22,67.28285086410263,2.291521212265373,64.99132965183725
23,43.761439750983456,3.2868932440124796,40.474546506970974
24,47.60099393267096,2.374667876401273,45.226326056269684
25,8.534160274000626e-06,0.5022839860190178,-0.5022754518587438
26,-0.09040210571975801,0.5872670457757395,-0.6776691514954976
27,8.139698428950146e-06,0.5022839418569482,-0.5022758021585193
28,7.330948782307971e-06,0.502283923595439,-0.5022765926466567
29,6.880464798560605e-06,0.502283982722796,-0.5022771022579974
30,3.792610822521211,2.671695267064576,1.120915555456635
31,0.4615439991444105,1.1824233864808797,-0.7208793873364692
32,43.9574560199599,3.1540712127269894,40.80338480723291
33,1.7988660807470995,1.7380272205693528,0.060838860177746756
34,2.649625240402016,1.9816762104148313,0.6679490299871846
35,0.08630799927828185,1.0600943783351213,-0.9737863790568395
36,-0.01816846650938881,0.5235021322094212,-0.5416705987188101
37,3.018356751729537,2.1075811913233546,0.9107755604061825
38,4.310520113004982,2.6047544771277322,1.7057656358772495
39,3.0369278745574455,2.7567302777039684,0.2801975968534771
40,39.956843760025514,4.488063083190668,35.46878067683485
41,0.4440293567720797,2.077864439429755,-1.6338350826576755
42,1.3143523098202643,1.6132150337837807,-0.29886272396351643
43,1.4988585927699856,2.630617900076522,-1.1317593073065366
44,63.21490509502503,2.908290505764081,60.30661458926095
45,59.56560492687569,4.681316891078411,54.88428803579728
46,2.05902855952885,2.753892450477477,-0.6948638909486271
47,0.4584344105212837,2.404216153729959,-1.9457817432086753
48,0.11485803322351679,1.967037171076421,-1.8521791378529042
49,6.279149409882305,2.556170741641132,3.7229786682411734
50,63.512497878001746,3.7782870346020023,59.734210843399744
51,65.34995445819992,3.370147360559218,61.9798070976407
52,1.3408016811414958,2.624840418422371,-1.284038737280875
53,41.31429561634972,2.9923725750429147,38.3219230413068
54,67.1848400650572,3.8968930486357714,63.28794701642143
55,1.7583667587559217,2.4103613925364225,-0.6519946337805007
56,0.7979653213442903,2.041920653870965,-1.2439553325266748
57,0.2746594014079829,1.9985347046831976,-1.7238753032752148
58,-0.031453205658832376,1.3533870866434148,-1.3848402923022471
59,1.0909780574510892,2.857135232488295,-1.7661571750372056
60,65.63299873995591,3.2726421227095845,62.360356617246325
61,0.10584209062464493,2.86977012608484,-2.7639280354601947
62,2.2414608908023905,2.0087919932671254,0.2326688975352651
63,1.0278037708787162,2.135275976267014,-1.1074722053882977
64,1.2127866711420423,2.661231056653816,-1.448444385511774
