day,profit,degradation,net,buffer_size
0,48.37621070747404,2.4649541866971147,45.911256520776924,24.0
1,46.65155887623172,2.1483534718608173,44.5032054043709,48.0
2,6.724948219395859e-06,0.5022838490894512,-0.5022771241412318,72.0
3,6.9420659116614655e-06,0.5022838570031332,-0.5022769149372215,96.0
4,7.10962799332304e-06,0.5022838530515481,-0.5022767434235548,120.0
5,9.498413758640518e-06,0.5022838950536526,-0.5022743966398939,144.0
6,1.0015988802436821e-05,0.5022839790695225,-0.50227396308072,168.0
7,9.07548895372162e-06,0.5022839682743384,-0.5022748927853847,192.0
8,7.490028443845741e-06,0.5022838728036485,-0.5022763827752047,216.0
9,6.779500811234112e-06,0.5022838940746572,-0.502277114573846,240.0
10,6.682872102328031e-06,0.502283909175677,-0.5022772263035746,264.0
11,7.553027203508206e-06,0.5022839066888914,-0.502276353661688,288.0
12,7.5041190214905965e-06,0.5022838558967879,-0.5022763517777664,312.0
13,-0.05745602643596172,0.6126660776606632,-0.6701221040966249,336.0
14,-0.12395873436059861,0.572685871286765,-0.6966446056473635,360.0
15,6.973670334780509e-06,0.5022839086197142,-0.5022769349493794,384.0
16,-0.27825629733647733,1.1947644978325778,-1.473020795169055,408.0
17,8.017090255851093e-06,0.5022838884065798,-0.5022758713163239,432.0
18,7.6176762762080125e-06,0.5022839134394338,-0.5022762957631576,456.0
19,7.92709150279666e-06,0.5022838563996305,-0.5022759293081277,480.0
20,45.91866871000271,3.0819141925771123,42.836754517425604,504.0
21,-12.1237475025494,3.60352140876217,-15.727268911311569,528.0
22,65.57773982471346,5.570819965789028,60.006919858924434,552.0
23,44.33746373388718,5.812040828307834,38.52542290557935,576.0
24,44.13892650433751,4.202739092341284,39.93618741199623,600.0
25,-0.004465532967155551,0.5423959717092249,-0.5468615046763805,624.0
26,0.0010082546234318189,0.8033535853233438,-0.802345330699912,648.0
27,-0.3951948529118058,1.4681427846276862,-1.8633376375394919,672.0
28,-0.48943553313938415,1.683094510561946,-2.17253004370133,696.0
29,-1.404789047672305,2.122395595237776,-3.527184642910081,720.0
30,0.7033280919433456,1.5470571408232836,-0.843729048879938,744.0
31,-6.651438247569866,4.89097586724438,-11.542414114814246,768.0
32,36.06771835328186,7.866757680628361,28.2009606726535,792.0
33,2.481910115174018,5.42435377565626,-2.942443660482242,816.0
34,-1.199707311091227,4.440265712631011,-5.639973023722238,840.0
35,-0.8774548792181374,2.810481942842755,-3.687936822060893,864.0
36,-0.5086014385488024,2.9430089390020036,-3.451610377550806,888.0
37,-0.5818307412772903,3.118483290414978,-3.7003140316922685,912.0
38,-0.22544594923335737,5.181550340617359,-5.406996289850716,936.0
39,-0.7675309422621304,5.95941688098526,-6.72694782324739,960.0
