day,profit,degradation,net,adapted,disagreement,nll,nll_post
0,7.604913190359044,3.380873613588974,4.224039576770069,1.0,0.021783203027966627,39.49701690673828,54.050575256347656
1,-0.07994508259108452,0.9646579615806414,-1.044603044171726,1.0,0.0270363023435838,-53.42028045654297,-82.38230895996094
2,2.0908186552066432,2.090816902419073,1.7527875701972562e-06,1.0,0.022042176462152268,-42.64674377441406,-57.913726806640625
3,4.582896653524445,2.289393626468707,2.293503027055738,1.0,0.07689642343550575,-34.391204833984375,-28.58587074279785
4,-0.014940652857450911,2.092749144747645,-2.107689797605096,1.0,0.02588187031491566,-68.86213684082031,-68.30973815917969
5,5.188034173041818e-06,0.5022840425917747,-0.5022788545576017,1.0,0.013362035918433211,-71.95743560791016,-80.70265197753906
6,3.032219318044586,3.5811383780797987,-0.5489190600352125,1.0,0.011851233975959191,97.24044036865234,-50.805877685546875
7,-0.4525484265154113,1.1430685983915896,-1.5956170249070007,1.0,0.07262649953924885,-53.870635986328125,-69.10709381103516
8,2.1158082066631425,1.6922736059050738,0.4235346007580687,1.0,0.019963664295538145,-50.301490783691406,-61.957366943359375
9,3.215290060500901,2.036034142406479,1.1792559180944222,1.0,0.03524227997041488,-22.189876556396484,-44.493194580078125
10,0.7527752022435122,1.6920814878913535,-0.9393062856478412,1.0,0.054481521483740136,-63.432167053222656,-67.82861328125
11,5.331488106690057,2.1230121952434224,3.2084759114466346,1.0,0.015400856940425922,13.597745895385742,-36.06620788574219
12,-1.3712503544458687,1.9007824732812248,-3.2720328277270934,1.0,0.016134249241430837,-70.18690490722656,-76.81956481933594
13,4.695202899763578,3.8763657256965156,0.8188371740670628,1.0,0.014869349497581364,399.5378723144531,5.370696544647217
14,0.028880815400391807,0.5955169878559871,-0.5666361724555953,1.0,0.041189426220885526,-63.55792999267578,-64.88729858398438
15,-0.09126208521302323,0.675444616234207,-0.7667067014472303,1.0,0.015837252290134992,-64.55525207519531,-64.33609008789062
