day,profit,degradation,net
0,1.8202038643181009,0.6825880263680858,1.137615837950015
1,0.6605601853782097,1.0891522417105222,-0.42859205633231245
2,6.4796040876368534e-06,0.5022838993232083,-0.5022774197191207
3,75.19640927740242,2.3144667455065973,72.88194253189583
4,1.858354919979058,1.9076297219811753,-0.0492748020021172
5,6.067528932267664e-06,0.5022838703663789,-0.5022778028374466
6,5.441144714733488e-06,0.5022837839379186,-0.5022783427932039
7,-0.0016183505406480038,0.5047430899759401,-0.506361440516588
8,0.015512522631204508,0.5194861376851018,-0.5039736150538973
9,6.022907239191467e-06,0.5022838530000997,-0.5022778300928605
10,5.720170776217389e-06,0.5022838638539673,-0.502278143683191
11,6.1778021479282226e-06,0.5022838493323534,-0.5022776715302054
12,6.8165573831321416e-06,0.5022838191309688,-0.5022770025735857
13,-0.013228693281681237,0.5294321388900978,-0.542660832171779
14,-0.0107110707906195,0.5261736262362692,-0.5368846970268887
15,5.9273799076034935e-06,0.5022838198029752,-0.5022778924230676
16,0.22406699610264325,0.6084283816831063,-0.38436138558046307
17,74.45235150010564,2.3172118637120698,72.13513963639356
18,73.39889888097547,2.3340348265974136,71.06486405437805
19,1.1379401785395764,1.5771881847272735,-0.4392480061876971
20,0.1771969515067119,0.7736414582034753,-0.5964445066967634
21,-0.0030161539057468197,0.5075900073740353,-0.5106061612797821
22,6.089491646007162e-06,0.5022838189616625,-0.5022777294700165
23,5.972796190051456e-06,0.5022838211408317,-0.5022778483446416
24,6.339949331222296e-06,0.5022838100780052,-0.502277470128674
25,6.802399833600063e-06,0.5022838240178981,-0.5022770216180644
26,0.4840821104079052,0.7729591493243264,-0.2888770389164212
27,0.19906102899723732,0.7707140899284397,-0.5716530609312024
28,-0.0025973342929698964,0.5090002582664175,-0.5115975925593874
29,46.84536905351179,2.315487835900128,44.52988121761166
30,1.662454024044924,1.8574458515024102,-0.19499182745748622
31,2.0039516913017654,1.8268753347882423,0.17707635651352316
32,1.0405446848828745e-05,0.502283858025778,-0.5022734525789292
33,0.046486150815596344,0.5536381060579731,-0.5071519552423768
34,-0.30288541159411286,0.8805264900248718,-1.1834119016189848
35,2.2671808911941045,1.7358042871834372,0.5313766040106673
36,3.149981305638887,2.0599714636366566,1.0900098420022304
37,9.941709774754945e-06,0.5022838568442519,-0.5022739151344772
38,8.464962213966376e-06,0.5022838173876656,-0.5022753524254516
39,0.03996775516808705,0.5574063640728676,-0.5174386089047806
40,4.914234685898301,2.064907757258305,2.849326928639996
41,2.3666069871899733,1.9229596561110327,0.4436473310789406
42,1.9251690269623807,1.9597904412363383,-0.034621414273957596
43,3.3351759075987104,2.0561249066925273,1.279051000906183
44,3.8303937027512935,1.8290879110505964,2.0013057917006973
45,6.539263176429314,2.148729422828106,4.390533753601208
46,1.82720553225384,1.4771978343898773,0.3500076978639628
47,0.00036383478535417736,0.5217338665154949,-0.5213700317301407
48,8.658933655042762e-06,0.5022837714209591,-0.502275112487304
49,-0.008878560416982383,0.5104252817886654,-0.5193038422056478
50,9.663027252796349e-06,0.5022838621498548,-0.502274199122602
51,8.749733713336075e-06,0.5022838144438405,-0.5022750647101272
52,8.089777416122087e-06,0.502283795823498,-0.5022757060460818
53,3.7120633968272987,1.8068787991850657,1.905184597642233
54,1.0300767263239908e-05,0.5022838391125303,-0.502273538345267
55,9.252477774082786e-06,0.5022837754413105,-0.5022745229635365
56,8.651797983233263e-06,0.5022838030014176,-0.5022751512034344
57,6.907554018347787e-06,0.5022838037612963,-0.502276896207278
58,8.549034058074034e-06,0.5022838285407167,-0.5022752795066586
59,3.8530960554101754,1.9497224622044136,1.9033735932057618
60,7.677772542648459e-06,0.5022838161098767,-0.5022761383373341
61,9.827279515264847e-06,0.5022838322295552,-0.5022740049500399
62,9.697728853136164e-06,0.5022838075241489,-0.5022741097952957
63,9.59835696007779e-06,0.5022838048337848,-0.5022742064768246
64,9.290840030579689e-06,0.5022838857329088,-0.5022745948928783
65,6.928517654909303,2.1345962318866953,4.793921423022608
66,3.8507788184033687,2.0760689619329384,1.7747098564704302
67,6.656364202707989,2.126418413993075,4.5299457887149135
68,1.1739839419583,1.0019043585802134,0.1720795833780866
69,-6.119283249386546,1.2798667505248331,-7.39914999991138
70,10.122298686767257,3.3699622522725443,6.752336434494713
71,8.173900976205772,2.4544115248892786,5.719489451316493
72,8.00803976473065,2.497727663663582,5.510312101067068
73,12.309596088447005,2.51784763083812,9.791748457608886
74,49.15024983170815,2.26720483208856,46.88304499961959
75,8.974303615944615,2.2476605170404103,6.726643098904205
76,8.276439909365196,3.9087771819199935,4.367662727445203
77,6.592603093046482,2.048229298262983,4.5443737947835
78,8.24934526987651,2.332890048479013,5.916455221397497
79,1.0919369489812032,1.3434239120966391,-0.25148696311543595
80,8.751782452951634,2.482496017295366,6.269286435656268
81,9.574511019653874,2.3144390776386934,7.2600719420151805
82,10.974475877891347,2.3693298359915858,8.605146041899761
83,-2.286689687072888,1.8075431623769864,-4.094232849449874
84,16.219923779519693,3.0514665061971726,13.16845727332252
85,5.276535681575105,2.1494943950100804,3.1270412865650243
86,5.565878734014129,2.210691506163692,3.355187227850437
87,10.680747311733143,3.173222647718047,7.507524664015095
88,5.64624610933293,2.091670513349991,3.554575595982939
89,1.0753476622260851,0.9543382619308891,0.12100940029519602
90,1.5151997915601845,1.0671908142305326,0.44800897732965184
91,5.438371977583481,2.0731252971302676,3.3652466804532133
92,6.136277542384069,2.2356935544406955,3.9005839879433735
93,10.520637175996672,2.331698446495144,8.188938729501528
94,8.004728693275274,2.2066368650030155,5.798091828272258
95,4.096806268467693,2.214940352531809,1.8818659159358844
96,7.624367731345746,2.276253994374195,5.348113736971551
97,8.399536527210977,2.9188900353476477,5.480646491863329
98,-1.6757516721345198,1.7658160804550067,-3.4415677525895267
99,19.62905809184461,3.0866474342051076,16.5424106576395
100,5.453000529909604,2.2255901478007454,3.2274103821088582
101,6.087775352034142,2.1694740666518726,3.9183012853822694
102,7.915697158723193,2.3890488933347163,5.526648265388476
103,9.750543737567648,2.4845111785471476,7.2660325590205
104,9.795794926705131,2.436728604145668,7.359066322559463
105,5.298652681178682,3.6373114192587925,1.6613412619198895
106,6.330207008521189,2.2712758561001025,4.058931152421087
107,7.3657627746271075,2.131877581496371,5.233885193130737
108,9.354121778665288,2.256105575456254,7.098016203209034
109,1.079393784536373e-05,0.5022838283040527,-0.5022730343662074
110,7.0478493835672,2.1616414992625614,4.886207884304638
111,2.703217057641652,1.8367877090902267,0.8664293485514252
112,-1.586104783285578,1.9717672789006935,-3.5578720621862714
113,15.146458061389168,3.5074935350796035,11.638964526309564
114,5.2423451663792635,2.040773353382225,3.2015718129970385
115,0.3226127997234592,0.7440331941039005,-0.42142039438044127
116,9.376685770469787e-06,0.5022838222359853,-0.5022744455502148
117,5.71171716585517,2.236524842145689,3.475192323709481
118,-2.5081759373181467,2.854075770684297,-5.362251708002444
119,14.31314308815894,3.1422720740889307,11.17087101407001
