day,profit,degradation,net,buffer_size
0,1.8202051301470905,0.7777291574575828,1.0424759726895076,24.0
1,6.971471284764161e-06,0.5022839207843411,-0.5022769493130563,48.0
2,-0.4964796792979195,1.404083627513821,-1.9005633068117405,72.0
3,73.2310878011766,2.1634202332587704,71.06766756791782,96.0
4,6.715544092157252e-06,0.5022839081787875,-0.5022771926346954,120.0
5,6.067530301323922e-06,0.5022839802241792,-0.5022779126938779,144.0
6,5.4411474201541845e-06,0.5022840380784674,-0.5022785969310473,168.0
7,5.797511227212449e-06,0.5022840481026709,-0.5022782505914437,192.0
8,6.395381262919038e-06,0.5022839669040942,-0.5022775715228313,216.0
9,6.022908717817822e-06,0.5022839770028347,-0.5022779540941168,240.0
10,5.720172288502068e-06,0.5022839954944267,-0.5022782753221382,264.0
11,6.177803539224236e-06,0.5022839637084381,-0.5022777859048989,288.0
12,6.816560246948734e-06,0.5022840208021316,-0.5022772042418847,312.0
13,5.719128682636281e-06,0.5022839934835113,-0.5022782743548286,336.0
14,5.317980092821107e-06,0.5022839741503657,-0.5022786561702729,360.0
15,5.927381386049545e-06,0.5022839381125047,-0.5022780107311187,384.0
16,6.878129098459985e-06,0.5022839312108431,-0.5022770530817446,408.0
17,71.30907077538743,2.7127503717137795,68.59632040367364,432.0
18,71.94055248384366,2.2527013456846126,69.68785113815905,456.0
19,-0.053388820980970565,0.5816951906140064,-0.635084011594977,480.0
20,-0.008351912878434583,0.65940492564743,-0.6677568385258646,504.0
21,6.3320560246157485e-06,0.502284032472078,-0.5022777004160534,528.0
22,6.089493515801082e-06,0.5022839667353464,-0.5022778772418306,552.0
23,-0.0417887936076096,0.6049250615910006,-0.6467138551986101,576.0
24,0.006109823729752695,0.7061942818565643,-0.7000844581268116,600.0
25,-0.14557075855192025,0.8499641350820064,-0.9955348936339267,624.0
26,-0.3221073123210828,1.3496400606488395,-1.6717473729699224,648.0
27,6.966076688155713e-06,0.5022840906933822,-0.502277124616694,672.0
28,6.097567753686274e-06,0.5022840870053378,-0.5022779894375841,696.0
29,42.94152083184683,2.274385551307999,40.66713528053883,720.0
30,-0.17479228320770732,0.6626257277268935,-0.8374180109346009,744.0
31,1.0941680277600868e-05,0.5022841009357423,-0.5022731592554647,768.0
32,-1.151790447177371,2.26876904705959,-3.4205594942369606,792.0
33,8.084658040517466e-06,0.5022840577689772,-0.5022759731109367,816.0
34,0.0897648969047247,2.224368781758533,-2.1346038848538083,840.0
35,-1.6514635609876531,2.2620169440508953,-3.9134805050385486,864.0
36,1.071673975157274e-05,0.5022841180185147,-0.5022734012787631,888.0
37,-0.8784114671003121,2.188773200243459,-3.067184667343771,912.0
38,-0.3112530519135791,2.2599095830340814,-2.5711626349476604,936.0
39,0.5854690382557981,2.26785648075463,-1.6823874424988319,960.0
40,1.0458482509574608e-05,0.5022841122841947,-0.5022736538016851,984.0
41,-0.39284751946244617,1.0404018623885765,-1.4332493818510226,1008.0
42,-0.5143106533118267,1.1457898367697124,-1.660100490081539,1032.0
43,-0.0007193618331393154,0.5030891843987321,-0.5038085462318714,1056.0
44,-0.19667339615120377,2.2277126567561103,-2.4243860529073142,1080.0
45,1.1197419334486562,2.240114171988612,-1.1203722385399557,1104.0
46,1.7436080740828557,2.3425656177044667,-0.598957543621611,1128.0
47,1.0816408091146694e-05,0.5022841016621971,-0.5022732852541059,1152.0
48,1.3913765067378334,2.081633751477204,-0.6902572447393707,1176.0
49,1.5123762852232998,2.118721327493588,-0.6063450422702883,1200.0
50,-8.111819120923313,2.138580539108395,-10.250399660031707,1224.0
51,9.060751592849074,3.728498385771746,5.332253207077328,1248.0
52,4.509655294884286,2.3652081566113523,2.144447138272934,1272.0
53,3.8466012201631594,2.3135885327874828,1.5330126873756766,1296.0
54,2.1695396458856475,2.9437094278804827,-0.7741697819948352,1320.0
55,0.1474535958683436,2.535258675817634,-2.3878050799492905,1344.0
56,2.0627412273886017,2.2744468512471476,-0.21170562385854597,1368.0
57,0.8669504419337746,2.601643526619758,-1.7346930846859836,1392.0
58,0.583289027579006,2.0016880702891022,-1.4183990427100963,1416.0
