day,profit,degradation,net,buffer_size
0,6.016017373880691,2.5159752997062803,3.5000420741744103,24.0
1,0.20208706972890558,0.6409001987901731,-0.43881312906126757,48.0
2,5.597789659869728e-06,0.5022838722086532,-0.5022782744189933,72.0
3,-0.03703154782702835,0.5940694604588193,-0.6311010082858476,96.0
4,2.202949991748182,1.3902686927553376,0.8126812989928445,120.0
5,6.718889645754671e-06,0.5022838999926561,-0.5022771811030103,144.0
6,6.301530842734079e-06,0.5022838964050039,-0.5022775948741612,168.0
7,5.8975078571862675e-06,0.5022838697466919,-0.5022779722388347,192.0
8,5.798422402514384e-06,0.5022838767680009,-0.5022780783455983,216.0
9,5.195262655882062e-06,0.5022839035556769,-0.502278708293021,240.0
10,5.479192658154876e-06,0.5022838329924494,-0.5022783537997912,264.0
11,5.4924743818756725e-06,0.5022838971224622,-0.5022784046480804,288.0
12,5.58856687964939,2.1584799470521556,3.4300869325972343,312.0
13,1.9042622890892082,1.243043029563179,0.6612192595260293,336.0
14,6.557225912519653e-06,0.5022839206122756,-0.5022773633863631,360.0
15,7.70518271399456e-06,0.5022839422178113,-0.5022762370350973,384.0
16,7.86892554570199e-06,0.5022839313523517,-0.502276062426806,408.0
17,7.3862880846642825e-06,0.5022839569841385,-0.5022765706960539,432.0
18,6.218920964060145e-06,0.5022839259143327,-0.5022777069933686,456.0
19,-0.05070577678057858,0.5927276296480205,-0.6434334064285991,480.0
20,7.499555846182813e-06,0.5022839498268958,-0.5022764502710496,504.0
21,7.927633958090595e-06,0.502283954886996,-0.5022760272530379,528.0
22,7.755182875497099e-06,0.5022839708466366,-0.502276215663761,552.0
23,8.537432702664879e-06,0.5022840003692308,-0.5022754629365281,576.0
24,7.4356467886257595e-06,0.5022839848844897,-0.502276549237701,600.0
25,7.046769182381277e-06,0.5022840147839507,-0.5022769680147683,624.0
26,6.905528478340639e-06,0.5022839606633347,-0.5022770551348563,648.0
27,5.761189349741576e-06,0.5022838978190913,-0.5022781366297416,672.0
28,6.447551201927729e-06,0.5022839687969612,-0.5022775212457593,696.0
29,6.8885233101978706e-06,0.5022839980054822,-0.502277109482172,720.0
30,1.0880465455385534e-05,0.5022840891086354,-0.50227320864318,744.0
31,1.1068455798591122e-05,0.5022840533394571,-0.5022729848836586,768.0
32,1.1054686821169658e-05,0.5022840877834022,-0.502273033096581,792.0
33,1.1585544067695385e-05,0.502284088751406,-0.5022725032073383,816.0
34,1.2542418427148617e-05,0.5022841127846077,-0.5022715703661805,840.0
35,1.3808555585613296e-05,0.5022840822563193,-0.5022702737007336,864.0
36,-0.03954886534607342,1.8665633875671355,-1.9061122529132088,888.0
37,1.2540026489261466e-05,0.5022840367225112,-0.5022714966960219,912.0
38,1.2674586515280297e-05,0.50228405029483,-0.5022713757083147,936.0
39,1.2370634676308176e-05,0.5022839288057649,-0.5022715581710886,960.0
40,-0.006792471082472113,0.5083975265176869,-0.515189997600159,984.0
41,8.05177935045079e-06,0.5022839919088333,-0.5022759401294828,1008.0
42,1.0741413875305807e-05,0.5022839706367848,-0.5022732292229094,1032.0
43,1.0023371706561363e-05,0.5022839450848314,-0.5022739217131249,1056.0
44,0.0008219815408296222,0.5486938175187303,-0.5478718359779007,1080.0
45,1.0640817040106618e-05,0.5022840332900413,-0.5022733924730013,1104.0
46,1.142154341974613e-05,0.5022840020512,-0.5022725805077803,1128.0
47,-0.14753566915056607,0.8033446174862555,-0.9508802866368216,1152.0
48,-0.15006521942494347,0.6955644738332195,-0.845629693258163,1176.0
49,-0.004323616499456607,0.5263709024128465,-0.530694518912303,1200.0
50,1.3795195204297409e-05,0.5022839293792072,-0.5022701341840029,1224.0
51,-0.04379291504229725,0.5344732084517139,-0.5782661234940111,1248.0
52,-0.25182709411308474,0.745097838306742,-0.9969249324198268,1272.0
53,1.0110152965363911e-05,0.5022839257987508,-0.5022738156457854,1296.0
54,1.233789395507012e-05,0.502283895050921,-0.5022715571569659,1320.0
55,1.27721500495327e-05,0.5022839256695723,-0.5022711535195227,1344.0
56,-0.1942181297145045,0.717378949560462,-0.9115970792749665,1368.0
57,-0.03446871427622723,0.547396103515391,-0.5818648177916182,1392.0
58,1.0108539970342614e-05,0.5022838907892475,-0.5022737822492772,1416.0
59,-0.026178415819193005,0.5251769354923267,-0.5513553513115197,1440.0
60,1.1814302249354797e-05,0.5022839292751006,-0.5022721149728512,1464.0
61,-0.0775497719362503,0.559562602385829,-0.6371123743220793,1488.0
62,1.2828543304483212e-05,0.502283842384512,-0.5022710138412074,1512.0
63,1.28531444641584e-05,0.5022838928020646,-0.5022710396576004,1536.0
64,1.1111483554364597e-05,0.5022838437784265,-0.5022727322948721,1560.0
65,0.04282707520797281,0.6647819529133324,-0.6219548777053596,1584.0
66,-0.005289551416444127,0.5065562349175936,-0.5118457863340378,1608.0
67,-0.17121517735502853,0.6664383982112944,-0.8376535755663229,1632.0
68,-0.10747534087960647,0.5998892350577342,-0.7073645759373406,1656.0
69,1.9720928771118063,1.7456623589781042,0.22643051813370207,1680.0
70,1.4775105495769548e-05,0.5022837912063539,-0.5022690161008582,1704.0
71,1.3013136004315307e-05,0.5022838487432858,-0.5022708356072815,1728.0
72,0.006259988479389895,1.7823095689801416,-1.7760495805007517,1752.0
73,-0.1425984883322376,0.6177946488994984,-0.7603931372317361,1776.0
74,1.0233740236182413e-05,0.5022838589933347,-0.5022736252530985,1800.0
75,1.1128891713134775e-05,0.5022838396229345,-0.5022727107312214,1824.0
76,-0.11981104732144453,0.6168266702745021,-0.7366377175959467,1848.0
77,0.05751665671205709,1.2104013196551753,-1.1528846629431182,1872.0
78,1.5532148985206916e-05,0.5022838888017238,-0.5022683566527386,1896.0
79,1.2998037913534327e-05,0.5022838585258456,-0.502270860487932,1920.0
80,-0.10480920735845153,0.5780823215018777,-0.6828915288603292,1944.0
81,-0.008163152580023533,0.530704065308425,-0.5388672178884485,1968.0
82,1.5606377313256525e-05,0.5022838538086979,-0.5022682474313847,1992.0
83,1.5858405173235803e-05,0.5022838578949675,-0.5022679994897943,2016.0
84,1.636119424825424e-05,0.502283898294779,-0.5022675371005307,2040.0
85,-0.04824397746248521,0.5555088616045121,-0.6037528390669973,2064.0
86,-0.8669837750425516,2.247155629579941,-3.1141394046224926,2088.0
87,1.4652055634170037e-05,0.5022838723837952,-0.502269220328161,2112.0
88,1.425415876078869e-05,0.5022839096231148,-0.502269655464354,2136.0
89,1.6548734768730018,2.3394832385724134,-0.6846097616994116,2160.0
90,2.8931798720620483,2.137029363397793,0.7561505086642555,2184.0
91,-1.3256829972437034,1.9893985939352057,-3.315081591178909,2208.0
92,1.6777787173972793e-05,0.5022838402363847,-0.5022670624492107,2232.0
93,-0.03149931097986891,0.6135007598114118,-0.6450000707912807,2256.0
94,1.4680273270429494e-05,0.502283934306145,-0.5022692540328746,2280.0
95,1.3771659447909667e-05,0.5022839267893136,-0.5022701551298656,2304.0
96,1.777879101608098e-05,0.5022838661316957,-0.5022660873406797,2328.0
97,1.6135672435970472e-05,0.5022838751729991,-0.5022677395005631,2352.0
98,-0.13461940780194492,2.088976449533215,-2.2235958573351597,2376.0
99,1.2279816742239301e-05,0.5022839065834829,-0.5022716267667406,2400.0
100,1.3780411020465061e-05,0.5022838834573603,-0.5022701030463398,2424.0
101,1.1650041742703283e-05,0.50228392814995,-0.5022722781082073,2448.0
102,1.0764479853617918e-05,0.5022839446729045,-0.5022731801930509,2472.0
103,1.3203625071274431e-05,0.5022839143704401,-0.5022707107453688,2496.0
104,1.5613036521246376e-05,0.5022839155960086,-0.5022683025594874,2520.0
105,1.3996620139254987e-05,0.5022839075241599,-0.5022699109040206,2544.0
106,1.2389605177534514e-05,0.5022839180062301,-0.5022715284010525,2568.0
107,1.3744993542723354e-05,0.5022839306577381,-0.5022701856641955,2592.0
108,1.4136265152502583e-05,0.5022839091367985,-0.5022697728716461,2616.0
109,-0.194497805158892,0.6620380783373847,-0.8565358834962767,2640.0
110,53.855338028326976,1.7532599436520808,52.10207808467489,2664.0
111,1.4743992746937984e-05,0.502283864556819,-0.502269120564072,2688.0
112,1.4697893692603809e-05,0.5022838930451444,-0.5022691951514519,2712.0
113,1.3907790653292397e-05,0.5022839034863736,-0.5022699956957204,2736.0
114,1.3925429731893726e-05,0.5022838688508051,-0.5022699434210732,2760.0
115,1.2078888296599323e-05,0.502283892669675,-0.5022718137813784,2784.0
116,1.4902726763424973e-05,0.502283886946264,-0.5022689842195006,2808.0
117,1.7581764468119714e-05,0.5022838949346945,-0.5022663131702264,2832.0
118,-0.0519049068072115,0.6412565114504066,-0.6931614182576181,2856.0
119,65.93347950448926,2.187117258468613,63.746362246020645,2880.0
